#step	time	u[m]	load[N]	reaction[N]	Wint[J]	Wext[J]	Wkin[J]
1539	1.539000e-01	-7.645000e-04	-2.891752e+05	2.891924e+05	2.652676e+02	2.665117e+02	6.378399e-04
1540	1.540000e-01	-7.650000e-04	-2.889232e+05	2.889497e+05	2.654073e+02	2.666563e+02	6.276566e-04
1541	1.541000e-01	-7.655000e-04	-2.886888e+05	2.887054e+05	2.655471e+02	2.668007e+02	6.173143e-04
1542	1.542000e-01	-7.660000e-04	-2.884739e+05	2.884866e+05	2.656868e+02	2.669450e+02	6.134934e-04
1543	1.543000e-01	-7.665000e-04	-2.882238e+05	2.882432e+05	2.658264e+02	2.670892e+02	6.061595e-04
1544	1.544000e-01	-7.670000e-04	-2.879986e+05	2.880273e+05	2.659660e+02	2.672333e+02	5.973761e-04
1545	1.545000e-01	-7.675000e-04	-2.877708e+05	2.877806e+05	2.661056e+02	2.673773e+02	5.861038e-04
1546	1.546000e-01	-7.680000e-04	-2.875403e+05	2.875742e+05	2.662450e+02	2.675211e+02	5.809239e-04
1547	1.547000e-01	-7.685000e-04	-2.873301e+05	2.873373e+05	2.663844e+02	2.676649e+02	5.768485e-04
1548	1.548000e-01	-7.690000e-04	-2.871018e+05	2.871261e+05	2.665237e+02	2.678085e+02	5.718518e-04
1549	1.549000e-01	-7.695000e-04	-2.868917e+05	2.869230e+05	2.666630e+02	2.679520e+02	5.654630e-04
1550	1.550000e-01	-7.700000e-04	-2.866856e+05	2.866859e+05	2.668022e+02	2.680955e+02	5.643863e-04
1551	1.551000e-01	-7.705000e-04	-2.864653e+05	2.865014e+05	2.669414e+02	2.682388e+02	5.582225e-04
1552	1.552000e-01	-7.710000e-04	-2.862674e+05	2.862811e+05	2.670804e+02	2.683820e+02	5.515517e-04
1553	1.553000e-01	-7.715000e-04	-2.860692e+05	2.860822e+05	2.672194e+02	2.685251e+02	5.497282e-04
1554	1.554000e-01	-7.720000e-04	-2.858594e+05	2.858961e+05	2.673583e+02	2.686681e+02	5.441724e-04
1555	1.555000e-01	-7.725000e-04	-2.856873e+05	2.856954e+05	2.674971e+02	2.688110e+02	5.388784e-04
1556	1.556000e-01	-7.730000e-04	-2.854921e+05	2.855086e+05	2.676359e+02	2.689538e+02	5.344022e-04
1557	1.557000e-01	-7.735000e-04	-2.852937e+05	2.853226e+05	2.677745e+02	2.690965e+02	5.350992e-04
1558	1.558000e-01	-7.740000e-04	-2.851159e+05	2.851213e+05	2.679130e+02	2.692391e+02	5.297307e-04
1559	1.559000e-01	-7.745000e-04	-2.849253e+05	2.849401e+05	2.680514e+02	2.693817e+02	5.266728e-04
1560	1.560000e-01	-7.750000e-04	-2.847273e+05	2.847721e+05	2.681897e+02	2.695241e+02	5.273249e-04
1561	1.561000e-01	-7.755000e-04	-2.845581e+05	2.845592e+05	2.683279e+02	2.696665e+02	5.242376e-04
1562	1.562000e-01	-7.760000e-04	-2.843654e+05	2.843894e+05	2.684660e+02	2.698087e+02	5.246340e-04
1563	1.563000e-01	-7.765000e-04	-2.841747e+05	2.842049e+05	2.686040e+02	2.699509e+02	5.171980e-04
1564	1.564000e-01	-7.770000e-04	-2.840049e+05	2.840099e+05	2.687420e+02	2.700929e+02	5.141796e-04
1565	1.565000e-01	-7.775000e-04	-2.838100e+05	2.838428e+05	2.688799e+02	2.702349e+02	5.074004e-04
1566	1.566000e-01	-7.780000e-04	-2.836318e+05	2.836519e+05	2.690177e+02	2.703768e+02	5.043299e-04
1567	1.567000e-01	-7.785000e-04	-2.834603e+05	2.834766e+05	2.691554e+02	2.705186e+02	5.002531e-04
1568	1.568000e-01	-7.790000e-04	-2.832780e+05	2.833004e+05	2.692930e+02	2.706603e+02	4.951679e-04
1569	1.569000e-01	-7.795000e-04	-2.830999e+05	2.831369e+05	2.694305e+02	2.708019e+02	4.931375e-04
1570	1.570000e-01	-7.800000e-04	-2.829236e+05	2.829200e+05	2.695678e+02	2.709434e+02	4.880008e-04
1571	1.571000e-01	-7.805000e-04	-2.827378e+05	2.827739e+05	2.697050e+02	2.710849e+02	4.861798e-04
1572	1.572000e-01	-7.810000e-04	-2.825590e+05	2.825672e+05	2.698422e+02	2.712262e+02	4.786805e-04
1573	1.573000e-01	-7.815000e-04	-2.823909e+05	2.824064e+05	2.699793e+02	2.713675e+02	4.730219e-04
1574	1.574000e-01	-7.820000e-04	-2.821948e+05	2.822307e+05	2.701162e+02	2.715086e+02	4.742456e-04
1575	1.575000e-01	-7.825000e-04	-2.820222e+05	2.820183e+05	2.702530e+02	2.716497e+02	4.660853e-04
1576	1.576000e-01	-7.830000e-04	-2.818294e+05	2.818560e+05	2.703898e+02	2.717907e+02	4.664625e-04
1577	1.577000e-01	-7.835000e-04	-2.816390e+05	2.816528e+05	2.705264e+02	2.719316e+02	4.617962e-04
1578	1.578000e-01	-7.840000e-04	-2.814632e+05	2.814792e+05	2.706629e+02	2.720724e+02	4.601913e-04
1579	1.579000e-01	-7.845000e-04	-2.812806e+05	2.812910e+05	2.707994e+02	2.722131e+02	4.565585e-04
1580	1.580000e-01	-7.850000e-04	-2.810956e+05	2.811156e+05	2.709358e+02	2.723537e+02	4.525260e-04
1581	1.581000e-01	-7.855000e-04	-2.809252e+05	2.809505e+05	2.710721e+02	2.724942e+02	4.553256e-04
1582	1.582000e-01	-7.860000e-04	-2.807383e+05	2.807425e+05	2.712082e+02	2.726346e+02	4.615362e-04
1583	1.583000e-01	-7.865000e-04	-2.805512e+05	2.805777e+05	2.713443e+02	2.727750e+02	4.608951e-04
1584	1.584000e-01	-7.870000e-04	-2.803621e+05	2.803686e+05	2.714803e+02	2.729152e+02	4.589356e-04
1585	1.585000e-01	-7.875000e-04	-2.801769e+05	2.802039e+05	2.716163e+02	2.730554e+02	4.558738e-04
1586	1.586000e-01	-7.880000e-04	-2.799968e+05	2.800111e+05	2.717522e+02	2.731955e+02	4.486941e-04
1587	1.587000e-01	-7.885000e-04	-2.798167e+05	2.798275e+05	2.718881e+02	2.733354e+02	4.481563e-04
1588	1.588000e-01	-7.890000e-04	-2.796284e+05	2.796522e+05	2.720238e+02	2.734753e+02	4.426296e-04
1589	1.589000e-01	-7.895000e-04	-2.794541e+05	2.794591e+05	2.721595e+02	2.736151e+02	4.405190e-04
1590	1.590000e-01	-7.900000e-04	-2.792550e+05	2.792966e+05	2.722952e+02	2.737548e+02	4.369324e-04
1591	1.591000e-01	-7.905000e-04	-2.790779e+05	2.790932e+05	2.724307e+02	2.738944e+02	4.336417e-04
1592	1.592000e-01	-7.910000e-04	-2.789212e+05	2.789281e+05	2.725661e+02	2.740339e+02	4.298967e-04
1593	1.593000e-01	-7.915000e-04	-2.787170e+05	2.787445e+05	2.727016e+02	2.741734e+02	4.276579e-04
1594	1.594000e-01	-7.920000e-04	-2.785622e+05	2.785740e+05	2.728369e+02	2.743127e+02	4.249287e-04
1595	1.595000e-01	-7.925000e-04	-2.783773e+05	2.783879e+05	2.729721e+02	2.744519e+02	4.217646e-04
1596	1.596000e-01	-7.930000e-04	-2.782013e+05	2.782220e+05	2.731073e+02	2.745911e+02	4.213583e-04
1597	1.597000e-01	-7.935000e-04	-2.780196e+05	2.780344e+05	2.732424e+02	2.747302e+02	4.217362e-04
1598	1.598000e-01	-7.940000e-04	-2.778588e+05	2.778611e+05	2.733774e+02	2.748692e+02	4.210306e-04
1599	1.599000e-01	-7.945000e-04	-2.776724e+05	2.776961e+05	2.735123e+02	2.750081e+02	4.226155e-04
1600	1.600000e-01	-7.950000e-04	-2.775018e+05	2.775208e+05	2.736471e+02	2.751469e+02	4.222147e-04
1601	1.601000e-01	-7.955000e-04	-2.773312e+05	2.773390e+05	2.737817e+02	2.752856e+02	4.271581e-04
1602	1.602000e-01	-7.960000e-04	-2.771454e+05	2.771733e+05	2.739162e+02	2.754243e+02	4.308609e-04
1603	1.603000e-01	-7.965000e-04	-2.769900e+05	2.769979e+05	2.740507e+02	2.755628e+02	4.274767e-04
1604	1.604000e-01	-7.970000e-04	-2.768159e+05	2.768311e+05	2.741851e+02	2.757013e+02	4.322053e-04
1605	1.605000e-01	-7.975000e-04	-2.766497e+05	2.766734e+05	2.743195e+02	2.758397e+02	4.326630e-04
1606	1.606000e-01	-7.980000e-04	-2.764928e+05	2.764981e+05	2.744537e+02	2.759780e+02	4.333892e-04
1607	1.607000e-01	-7.985000e-04	-2.763136e+05	2.763332e+05	2.745878e+02	2.761162e+02	4.468418e-04
1608	1.608000e-01	-7.990000e-04	-2.761421e+05	2.761597e+05	2.747219e+02	2.762543e+02	4.452871e-04
1609	1.609000e-01	-7.995000e-04	-2.759660e+05	2.759770e+05	2.748557e+02	2.763924e+02	4.419970e-04
1610	1.610000e-01	-8.000000e-04	-2.757955e+05	2.758067e+05	2.749893e+02	2.765303e+02	4.542014e-04
1611	1.611000e-01	-8.005000e-04	-2.756039e+05	2.756280e+05	2.751229e+02	2.766682e+02	4.499226e-04
1612	1.612000e-01	-8.010000e-04	-2.754626e+05	2.754636e+05	2.752564e+02	2.768060e+02	4.514265e-04
1613	1.613000e-01	-8.015000e-04	-2.752731e+05	2.752901e+05	2.753898e+02	2.769437e+02	4.574022e-04
1614	1.614000e-01	-8.020000e-04	-2.750996e+05	2.751223e+05	2.755229e+02	2.770813e+02	4.696724e-04
1615	1.615000e-01	-8.025000e-04	-2.749369e+05	2.749368e+05	2.756560e+02	2.772188e+02	4.735289e-04
1616	1.616000e-01	-8.030000e-04	-2.747298e+05	2.747670e+05	2.757889e+02	2.773563e+02	4.719957e-04
1617	1.617000e-01	-8.035000e-04	-2.745850e+05	2.745999e+05	2.759217e+02	2.774936e+02	4.764696e-04
1618	1.618000e-01	-8.040000e-04	-2.743954e+05	2.744158e+05	2.760545e+02	2.776309e+02	4.795245e-04
1619	1.619000e-01	-8.045000e-04	-2.742460e+05	2.742525e+05	2.761871e+02	2.777681e+02	4.811282e-04
1620	1.620000e-01	-8.050000e-04	-2.740554e+05	2.740731e+05	2.763193e+02	2.779051e+02	4.891039e-04
1621	1.621000e-01	-8.055000e-04	-2.738848e+05	2.738966e+05	2.764516e+02	2.780422e+02	4.953648e-04
1622	1.622000e-01	-8.060000e-04	-2.737234e+05	2.737263e+05	2.765839e+02	2.781791e+02	4.966213e-04
1623	1.623000e-01	-8.065000e-04	-2.735297e+05	2.735556e+05	2.767162e+02	2.783159e+02	4.937296e-04
1624	1.624000e-01	-8.070000e-04	-2.733932e+05	2.733918e+05	2.768483e+02	2.784527e+02	4.919284e-04
1625	1.625000e-01	-8.075000e-04	-2.732032e+05	2.732252e+05	2.769803e+02	2.785893e+02	4.922730e-04
1626	1.626000e-01	-8.080000e-04	-2.730482e+05	2.730566e+05	2.771122e+02	2.787259e+02	4.898104e-04
1627	1.627000e-01	-8.085000e-04	-2.728749e+05	2.728841e+05	2.772440e+02	2.788624e+02	4.870330e-04
1628	1.628000e-01	-8.090000e-04	-2.727059e+05	2.727228e+05	2.773758e+02	2.789988e+02	4.875625e-04
1629	1.629000e-01	-8.095000e-04	-2.725468e+05	2.725618e+05	2.775074e+02	2.791351e+02	4.848971e-04
1630	1.630000e-01	-8.100000e-04	-2.723800e+05	2.723872e+05	2.776390e+02	2.792714e+02	4.848393e-04
1631	1.631000e-01	-8.105000e-04	-2.722230e+05	2.722355e+05	2.777705e+02	2.794076e+02	4.868525e-04
1632	1.632000e-01	-8.110000e-04	-2.720582e+05	2.720695e+05	2.779020e+02	2.795437e+02	4.895868e-04
1633	1.633000e-01	-8.115000e-04	-2.719026e+05	2.719117e+05	2.780333e+02	2.796797e+02	4.932563e-04
1634	1.634000e-01	-8.120000e-04	-2.717379e+05	2.717569e+05	2.781646e+02	2.798156e+02	4.946218e-04
1635	1.635000e-01	-8.125000e-04	-2.715848e+05	2.715876e+05	2.782956e+02	2.799514e+02	5.009180e-04
1636	1.636000e-01	-8.130000e-04	-2.714227e+05	2.714511e+05	2.784266e+02	2.800872e+02	5.077113e-04
1637	1.637000e-01	-8.135000e-04	-2.712544e+05	2.712579e+05	2.785574e+02	2.802229e+02	5.125120e-04
1638	1.638000e-01	-8.140000e-04	-2.710999e+05	2.711127e+05	2.786882e+02	2.803585e+02	5.117019e-04
1639	1.639000e-01	-8.145000e-04	-2.709255e+05	2.709393e+05	2.788190e+02	2.804940e+02	5.189906e-04
1640	1.640000e-01	-8.150000e-04	-2.707595e+05	2.707701e+05	2.789496e+02	2.806295e+02	5.221742e-04
1641	1.641000e-01	-8.155000e-04	-2.705907e+05	2.706188e+05	2.790801e+02	2.807648e+02	5.231334e-04
1642	1.642000e-01	-8.160000e-04	-2.704417e+05	2.704348e+05	2.792104e+02	2.809001e+02	5.318252e-04
1643	1.643000e-01	-8.165000e-04	-2.702642e+05	2.702917e+05	2.793407e+02	2.810353e+02	5.384267e-04
1644	1.644000e-01	-8.170000e-04	-2.700912e+05	2.701098e+05	2.794709e+02	2.811704e+02	5.392952e-04
1645	1.645000e-01	-8.175000e-04	-2.699624e+05	2.699539e+05	2.796009e+02	2.813054e+02	5.468532e-04
1646	1.646000e-01	-8.180000e-04	-2.697571e+05	2.697897e+05	2.797305e+02	2.814404e+02	5.666584e-04
1647	1.647000e-01	-8.185000e-04	-2.695966e+05	2.696003e+05	2.798601e+02	2.815752e+02	5.750258e-04
1648	1.648000e-01	-8.190000e-04	-2.694181e+05	2.694314e+05	2.799897e+02	2.817100e+02	5.780780e-04
1649	1.649000e-01	-8.195000e-04	-2.692399e+05	2.692548e+05	2.801192e+02	2.818447e+02	5.836637e-04
1650	1.650000e-01	-8.200000e-04	-2.690653e+05	2.690807e+05	2.802486e+02	2.819793e+02	5.869569e-04
1651	1.651000e-01	-8.205000e-04	-2.688953e+05	2.688918e+05	2.803778e+02	2.821138e+02	5.951087e-04
1652	1.652000e-01	-8.210000e-04	-2.686959e+05	2.687235e+05	2.805070e+02	2.822482e+02	5.979987e-04
1653	1.653000e-01	-8.215000e-04	-2.685355e+05	2.685280e+05	2.806361e+02	2.823825e+02	5.993669e-04
1654	1.654000e-01	-8.220000e-04	-2.683342e+05	2.683619e+05	2.807649e+02	2.825168e+02	6.090725e-04
1655	1.655000e-01	-8.225000e-04	-2.681513e+05	2.681568e+05	2.808937e+02	2.826509e+02	6.128913e-04
1656	1.656000e-01	-8.230000e-04	-2.679739e+05	2.679830e+05	2.810224e+02	2.827850e+02	6.183548e-04
1657	1.657000e-01	-8.235000e-04	-2.677882e+05	2.677928e+05	2.811509e+02	2.829189e+02	6.265379e-04
1658	1.658000e-01	-8.240000e-04	-2.675980e+05	2.676174e+05	2.812793e+02	2.830528e+02	6.252599e-04
1659	1.659000e-01	-8.245000e-04	-2.674328e+05	2.674244e+05	2.814076e+02	2.831866e+02	6.347474e-04
1660	1.660000e-01	-8.250000e-04	-2.672441e+05	2.672625e+05	2.815357e+02	2.833203e+02	6.453034e-04
1661	1.661000e-01	-8.255000e-04	-2.670463e+05	2.670603e+05	2.816638e+02	2.834539e+02	6.466180e-04
1662	1.662000e-01	-8.260000e-04	-2.668862e+05	2.668799e+05	2.817917e+02	2.835874e+02	6.547776e-04
1663	1.663000e-01	-8.265000e-04	-2.666735e+05	2.666955e+05	2.819196e+02	2.837208e+02	6.562601e-04
1664	1.664000e-01	-8.270000e-04	-2.665106e+05	2.665097e+05	2.820473e+02	2.838541e+02	6.587353e-04
1665	1.665000e-01	-8.275000e-04	-2.663169e+05	2.663185e+05	2.821748e+02	2.839873e+02	6.720884e-04
1666	1.666000e-01	-8.280000e-04	-2.661323e+05	2.661447e+05	2.823021e+02	2.841205e+02	6.742038e-04
1667	1.667000e-01	-8.285000e-04	-2.659349e+05	2.659384e+05	2.824293e+02	2.842535e+02	6.741576e-04
1668	1.668000e-01	-8.290000e-04	-2.657641e+05	2.657603e+05	2.825564e+02	2.843864e+02	6.880583e-04
1669	1.669000e-01	-8.295000e-04	-2.655512e+05	2.655786e+05	2.826835e+02	2.845193e+02	6.910599e-04
1670	1.670000e-01	-8.300000e-04	-2.653982e+05	2.653767e+05	2.828106e+02	2.846520e+02	6.896760e-04
1671	1.671000e-01	-8.305000e-04	-2.651880e+05	2.652078e+05	2.829375e+02	2.847847e+02	6.945560e-04
1672	1.672000e-01	-8.310000e-04	-2.650191e+05	2.650285e+05	2.830644e+02	2.849173e+02	6.972993e-04
1673	1.673000e-01	-8.315000e-04	-2.648430e+05	2.648387e+05	2.831911e+02	2.850498e+02	6.994464e-04
1674	1.674000e-01	-8.320000e-04	-2.646575e+05	2.646708e+05	2.833178e+02	2.851822e+02	7.021447e-04
1675	1.675000e-01	-8.325000e-04	-2.644822e+05	2.644923e+05	2.834444e+02	2.853145e+02	7.023968e-04
1676	1.676000e-01	-8.330000e-04	-2.643023e+05	2.642990e+05	2.835709e+02	2.854467e+02	6.962076e-04
1677	1.677000e-01	-8.335000e-04	-2.641156e+05	2.641306e+05	2.836973e+02	2.855788e+02	6.939841e-04
1678	1.678000e-01	-8.340000e-04	-2.639479e+05	2.639559e+05	2.838234e+02	2.857108e+02	6.878671e-04
1679	1.679000e-01	-8.345000e-04	-2.637569e+05	2.637822e+05	2.839497e+02	2.858428e+02	6.872223e-04
1680	1.680000e-01	-8.350000e-04	-2.635893e+05	2.635887e+05	2.840758e+02	2.859746e+02	6.796177e-04
1681	1.681000e-01	-8.355000e-04	-2.633985e+05	2.634182e+05	2.842019e+02	2.861064e+02	6.692641e-04
1682	1.682000e-01	-8.360000e-04	-2.632427e+05	2.632291e+05	2.843279e+02	2.862381e+02	6.645158e-04
1683	1.683000e-01	-8.365000e-04	-2.630408e+05	2.630741e+05	2.844538e+02	2.863697e+02	6.580397e-04
1684	1.684000e-01	-8.370000e-04	-2.628826e+05	2.628698e+05	2.845796e+02	2.865012e+02	6.473036e-04
1685	1.685000e-01	-8.375000e-04	-2.626980e+05	2.627040e+05	2.847053e+02	2.866326e+02	6.490589e-04
1686	1.686000e-01	-8.380000e-04	-2.625085e+05	2.625225e+05	2.848310e+02	2.867639e+02	6.473076e-04
1687	1.687000e-01	-8.385000e-04	-2.623449e+05	2.623440e+05	2.849566e+02	2.868952e+02	6.446789e-04
1688	1.688000e-01	-8.390000e-04	-2.621446e+05	2.621545e+05	2.850821e+02	2.870263e+02	6.467261e-04
1689	1.689000e-01	-8.395000e-04	-2.619704e+05	2.619832e+05	2.852075e+02	2.871573e+02	6.459545e-04
1690	1.690000e-01	-8.400000e-04	-2.617857e+05	2.617914e+05	2.853328e+02	2.872883e+02	6.527264e-04
1691	1.691000e-01	-8.405000e-04	-2.615987e+05	2.616210e+05	2.854579e+02	2.874192e+02	6.602285e-04
1692	1.692000e-01	-8.410000e-04	-2.614261e+05	2.614260e+05	2.855829e+02	2.875499e+02	6.638322e-04
1693	1.693000e-01	-8.415000e-04	-2.612273e+05	2.612365e+05	2.857079e+02	2.876806e+02	6.652677e-04
1694	1.694000e-01	-8.420000e-04	-2.610453e+05	2.610634e+05	2.858328e+02	2.878112e+02	6.660954e-04
1695	1.695000e-01	-8.425000e-04	-2.608615e+05	2.608611e+05	2.859574e+02	2.879417e+02	6.734361e-04
1696	1.696000e-01	-8.430000e-04	-2.606643e+05	2.606939e+05	2.860819e+02	2.880721e+02	6.813821e-04
1697	1.697000e-01	-8.435000e-04	-2.604841e+05	2.604718e+05	2.862064e+02	2.882024e+02	6.861996e-04
1698	1.698000e-01	-8.440000e-04	-2.602723e+05	2.602894e+05	2.863307e+02	2.883326e+02	6.945071e-04
1699	1.699000e-01	-8.445000e-04	-2.600912e+05	2.600992e+05	2.864549e+02	2.884628e+02	6.941560e-04
1700	1.700000e-01	-8.450000e-04	-2.598943e+05	2.599028e+05	2.865789e+02	2.885928e+02	6.971894e-04
1701	1.701000e-01	-8.455000e-04	-2.597124e+05	2.597093e+05	2.867028e+02	2.887227e+02	7.044318e-04
1702	1.702000e-01	-8.460000e-04	-2.594967e+05	2.595191e+05	2.868266e+02	2.888525e+02	7.114141e-04
1703	1.703000e-01	-8.465000e-04	-2.593114e+05	2.593080e+05	2.869501e+02	2.889822e+02	7.149431e-04
1704	1.704000e-01	-8.470000e-04	-2.591117e+05	2.591205e+05	2.870734e+02	2.891119e+02	7.244639e-04
1705	1.705000e-01	-8.475000e-04	-2.588871e+05	2.589010e+05	2.871964e+02	2.892414e+02	7.419208e-04
1706	1.706000e-01	-8.480000e-04	-2.587031e+05	2.587050e+05	2.873193e+02	2.893708e+02	7.521986e-04
1707	1.707000e-01	-8.485000e-04	-2.584808e+05	2.584859e+05	2.874420e+02	2.895001e+02	7.666580e-04
1708	1.708000e-01	-8.490000e-04	-2.582833e+05	2.582974e+05	2.875646e+02	2.896293e+02	7.803227e-04
1709	1.709000e-01	-8.495000e-04	-2.580599e+05	2.580564e+05	2.876870e+02	2.897585e+02	7.966793e-04
1710	1.710000e-01	-8.500000e-04	-2.578454e+05	2.578545e+05	2.878092e+02	2.898875e+02	8.116487e-04
1711	1.711000e-01	-8.505000e-04	-2.576347e+05	2.576467e+05	2.879309e+02	2.900163e+02	8.399140e-04
1712	1.712000e-01	-8.510000e-04	-2.574016e+05	2.574012e+05	2.880525e+02	2.901451e+02	8.663951e-04
1713	1.713000e-01	-8.515000e-04	-2.571769e+05	2.571887e+05	2.881738e+02	2.902738e+02	8.922178e-04
1714	1.714000e-01	-8.520000e-04	-2.569322e+05	2.569430e+05	2.882949e+02	2.904024e+02	9.186980e-04
1715	1.715000e-01	-8.525000e-04	-2.566979e+05	2.566978e+05	2.884157e+02	2.905308e+02	9.466702e-04
1716	1.716000e-01	-8.530000e-04	-2.564413e+05	2.564469e+05	2.885361e+02	2.906591e+02	9.718544e-04
1717	1.717000e-01	-8.535000e-04	-2.561956e+05	2.562131e+05	2.886562e+02	2.907873e+02	9.975822e-04
1718	1.718000e-01	-8.540000e-04	-2.559377e+05	2.559300e+05	2.887760e+02	2.909154e+02	1.025495e-03
1719	1.719000e-01	-8.545000e-04	-2.556845e+05	2.556974e+05	2.888955e+02	2.910433e+02	1.044910e-03
1720	1.720000e-01	-8.550000e-04	-2.554194e+05	2.554477e+05	2.890147e+02	2.911711e+02	1.067754e-03
1721	1.721000e-01	-8.555000e-04	-2.551737e+05	2.551547e+05	2.891335e+02	2.912988e+02	1.102103e-03
1722	1.722000e-01	-8.560000e-04	-2.548858e+05	2.548991e+05	2.892517e+02	2.914263e+02	1.150446e-03
1723	1.723000e-01	-8.565000e-04	-2.546235e+05	2.546177e+05	2.893699e+02	2.915537e+02	1.180212e-03
1724	1.724000e-01	-8.570000e-04	-2.543511e+05	2.543687e+05	2.894879e+02	2.916810e+02	1.204419e-03
1725	1.725000e-01	-8.575000e-04	-2.540870e+05	2.540925e+05	2.896057e+02	2.918081e+02	1.231818e-03
1726	1.726000e-01	-8.580000e-04	-2.538101e+05	2.538186e+05	2.897232e+02	2.919351e+02	1.253171e-03
1727	1.727000e-01	-8.585000e-04	-2.535483e+05	2.535412e+05	2.898406e+02	2.920620e+02	1.269997e-03
1728	1.728000e-01	-8.590000e-04	-2.532591e+05	2.532852e+05	2.899579e+02	2.921887e+02	1.281241e-03
1729	1.729000e-01	-8.595000e-04	-2.530033e+05	2.529901e+05	2.900751e+02	2.923153e+02	1.282196e-03
1730	1.730000e-01	-8.600000e-04	-2.527160e+05	2.527349e+05	2.901922e+02	2.924418e+02	1.289010e-03
1731	1.731000e-01	-8.605000e-04	-2.524539e+05	2.524590e+05	2.903092e+02	2.925681e+02	1.285722e-03
1732	1.732000e-01	-8.610000e-04	-2.521965e+05	2.522020e+05	2.904262e+02	2.926943e+02	1.270954e-03
1733	1.733000e-01	-8.615000e-04	-2.519281e+05	2.519478e+05	2.905429e+02	2.928204e+02	1.263370e-03
1734	1.734000e-01	-8.620000e-04	-2.516655e+05	2.516644e+05	2.906596e+02	2.929463e+02	1.244274e-03
1735	1.735000e-01	-8.625000e-04	-2.514046e+05	2.514216e+05	2.907763e+02	2.930721e+02	1.227207e-03
1736	1.736000e-01	-8.630000e-04	-2.511480e+05	2.511698e+05	2.908930e+02	2.931978e+02	1.198809e-03
1737	1.737000e-01	-8.635000e-04	-2.509206e+05	2.509147e+05	2.910097e+02	2.933233e+02	1.176614e-03
1738	1.738000e-01	-8.640000e-04	-2.506568e+05	2.506812e+05	2.911263e+02	2.934487e+02	1.153184e-03
1739	1.739000e-01	-8.645000e-04	-2.504239e+05	2.504409e+05	2.912427e+02	2.935740e+02	1.127910e-03
1740	1.740000e-01	-8.650000e-04	-2.501934e+05	2.501939e+05	2.913592e+02	2.936992e+02	1.098269e-03
1741	1.741000e-01	-8.655000e-04	-2.499473e+05	2.499694e+05	2.914756e+02	2.938243e+02	1.070463e-03
1742	1.742000e-01	-8.660000e-04	-2.497254e+05	2.497353e+05	2.915918e+02	2.939492e+02	1.046094e-03
1743	1.743000e-01	-8.665000e-04	-2.494866e+05	2.495033e+05	2.917080e+02	2.940740e+02	1.021355e-03
1744	1.744000e-01	-8.670000e-04	-2.492659e+05	2.492723e+05	2.918241e+02	2.941987e+02	1.007169e-03
1745	1.745000e-01	-8.675000e-04	-2.490238e+05	2.490320e+05	2.919399e+02	2.943233e+02	9.871546e-04
1746	1.746000e-01	-8.680000e-04	-2.488083e+05	2.488252e+05	2.920554e+02	2.944478e+02	9.736589e-04
1747	1.747000e-01	-8.685000e-04	-2.485612e+05	2.485853e+05	2.921710e+02	2.945722e+02	9.591964e-04
1748	1.748000e-01	-8.690000e-04	-2.483662e+05	2.483618e+05	2.922866e+02	2.946965e+02	9.466812e-04
1749	1.749000e-01	-8.695000e-04	-2.481146e+05	2.481555e+05	2.924020e+02	2.948206e+02	9.333196e-04
1750	1.750000e-01	-8.700000e-04	-2.479002e+05	2.479120e+05	2.925173e+02	2.949446e+02	9.238156e-04
1751	1.751000e-01	-8.705000e-04	-2.476845e+05	2.476864e+05	2.926325e+02	2.950685e+02	9.168760e-04
1752	1.752000e-01	-8.710000e-04	-2.474445e+05	2.474721e+05	2.927476e+02	2.951924e+02	9.085367e-04
1753	1.753000e-01	-8.715000e-04	-2.472390e+05	2.472549e+05	2.928625e+02	2.953160e+02	9.030609e-04
1754	1.754000e-01	-8.720000e-04	-2.470298e+05	2.470256e+05	2.929774e+02	2.954396e+02	8.977700e-04
1755	1.755000e-01	-8.725000e-04	-2.467868e+05	2.468283e+05	2.930921e+02	2.955631e+02	8.939203e-04
1756	1.756000e-01	-8.730000e-04	-2.466247e+05	2.465986e+05	2.932067e+02	2.956865e+02	8.927177e-04
1757	1.757000e-01	-8.735000e-04	-2.463574e+05	2.463996e+05	2.933211e+02	2.958098e+02	9.010386e-04
1758	1.758000e-01	-8.740000e-04	-2.461567e+05	2.461767e+05	2.934353e+02	2.959329e+02	9.182511e-04
1759	1.759000e-01	-8.745000e-04	-2.459251e+05	2.459519e+05	2.935494e+02	2.960560e+02	9.265086e-04
1760	1.760000e-01	-8.750000e-04	-2.457038e+05	2.457176e+05	2.936633e+02	2.961789e+02	9.282130e-04
1761	1.761000e-01	-8.755000e-04	-2.454941e+05	2.455217e+05	2.937772e+02	2.963017e+02	9.353520e-04
1762	1.762000e-01	-8.760000e-04	-2.452717e+05	2.452825e+05	2.938910e+02	2.964244e+02	9.369041e-04
1763	1.763000e-01	-8.765000e-04	-2.450612e+05	2.450813e+05	2.940047e+02	2.965470e+02	9.427246e-04
1764	1.764000e-01	-8.770000e-04	-2.448293e+05	2.448653e+05	2.941184e+02	2.966695e+02	9.482487e-04
1765	1.765000e-01	-8.775000e-04	-2.446565e+05	2.446576e+05	2.942320e+02	2.967919e+02	9.533641e-04
1766	1.766000e-01	-8.780000e-04	-2.444123e+05	2.444458e+05	2.943454e+02	2.969142e+02	9.659855e-04
