#step	time	u[m]	load[N]	reaction[N]	Wint[J]	Wext[J]	Wkin[J]
5467	3.280200e-01	-1.635100e-03	-5.322143e+05	5.322120e+05	8.378700e+02	8.387378e+02	7.220950e-05
5468	3.280800e-01	-1.635400e-03	-5.321823e+05	5.321834e+05	8.380293e+02	8.388975e+02	5.610523e-05
5469	3.281400e-01	-1.635700e-03	-5.321974e+05	5.321932e+05	8.381887e+02	8.390572e+02	4.255476e-05
5470	3.282000e-01	-1.636000e-03	-5.322520e+05	5.322496e+05	8.383481e+02	8.392168e+02	3.405301e-05
5471	3.282600e-01	-1.636300e-03	-5.323255e+05	5.323240e+05	8.385076e+02	8.393765e+02	3.156057e-05
5472	3.283200e-01	-1.636600e-03	-5.323863e+05	5.323889e+05	8.386671e+02	8.395362e+02	3.279315e-05
5473	3.283800e-01	-1.636900e-03	-5.324258e+05	5.324280e+05	8.388266e+02	8.396959e+02	3.967507e-05
5474	3.284400e-01	-1.637200e-03	-5.324169e+05	5.324143e+05	8.389861e+02	8.398557e+02	5.058066e-05
5475	3.285000e-01	-1.637500e-03	-5.323777e+05	5.323810e+05	8.391455e+02	8.400154e+02	6.148587e-05
5476	3.285600e-01	-1.637800e-03	-5.323326e+05	5.323306e+05	8.393049e+02	8.401751e+02	6.028294e-05
5477	3.286200e-01	-1.638100e-03	-5.323097e+05	5.323110e+05	8.394643e+02	8.403348e+02	4.342768e-05
5478	3.286800e-01	-1.638400e-03	-5.323758e+05	5.323692e+05	8.396238e+02	8.404945e+02	2.866326e-05
5479	3.287400e-01	-1.638700e-03	-5.324365e+05	5.324401e+05	8.397833e+02	8.406542e+02	3.735629e-05
5480	3.288000e-01	-1.639000e-03	-5.324183e+05	5.324266e+05	8.399428e+02	8.408139e+02	5.610676e-05
5481	3.288600e-01	-1.639300e-03	-5.323520e+05	5.323495e+05	8.401021e+02	8.409736e+02	7.618597e-05
5482	3.289200e-01	-1.639600e-03	-5.322566e+05	5.322509e+05	8.402614e+02	8.411333e+02	8.795510e-05
5483	3.289800e-01	-1.639900e-03	-5.321391e+05	5.321466e+05	8.404206e+02	8.412930e+02	8.754907e-05
5484	3.290400e-01	-1.640200e-03	-5.320876e+05	5.320879e+05	8.405799e+02	8.414526e+02	5.579513e-05
5485	3.291000e-01	-1.640500e-03	-5.321026e+05	5.320887e+05	8.407392e+02	8.416123e+02	4.968858e-05
5486	3.291600e-01	-1.640800e-03	-5.321122e+05	5.321171e+05	8.408985e+02	8.417719e+02	5.002806e-05
5487	3.292200e-01	-1.641100e-03	-5.321239e+05	5.321376e+05	8.410579e+02	8.419315e+02	4.956127e-05
5488	3.292800e-01	-1.641400e-03	-5.321316e+05	5.321170e+05	8.412172e+02	8.420912e+02	5.114959e-05
5489	3.293400e-01	-1.641700e-03	-5.321214e+05	5.321211e+05	8.413766e+02	8.422508e+02	5.253544e-05
5490	3.294000e-01	-1.642000e-03	-5.321049e+05	5.321138e+05	8.415359e+02	8.424104e+02	5.250272e-05
5491	3.294600e-01	-1.642300e-03	-5.321007e+05	5.320980e+05	8.416952e+02	8.425701e+02	5.017416e-05
5492	3.295200e-01	-1.642600e-03	-5.320931e+05	5.320922e+05	8.418546e+02	8.427297e+02	5.146545e-05
5493	3.295800e-01	-1.642900e-03	-5.320828e+05	5.320762e+05	8.420139e+02	8.428893e+02	5.390167e-05
5494	3.296400e-01	-1.643200e-03	-5.320400e+05	5.320591e+05	8.421732e+02	8.430489e+02	5.791891e-05
5495	3.297000e-01	-1.643500e-03	-5.320253e+05	5.320182e+05	8.423325e+02	8.432086e+02	5.858415e-05
5496	3.297600e-01	-1.643800e-03	-5.319919e+05	5.319855e+05	8.424917e+02	8.433682e+02	5.710994e-05
5497	3.298200e-01	-1.644100e-03	-5.319674e+05	5.319738e+05	8.426510e+02	8.435278e+02	5.292844e-05
5498	3.298800e-01	-1.644400e-03	-5.319656e+05	5.319626e+05	8.428103e+02	8.436873e+02	5.075632e-05
5499	3.299400e-01	-1.644700e-03	-5.319579e+05	5.319608e+05	8.429696e+02	8.438469e+02	4.940852e-05
5500	3.300000e-01	-1.645000e-03	-5.319636e+05	5.319575e+05	8.431289e+02	8.440065e+02	4.696468e-05
5501	3.300600e-01	-1.645300e-03	-5.319656e+05	5.319695e+05	8.432882e+02	8.441661e+02	4.560839e-05
5502	3.301200e-01	-1.645600e-03	-5.319743e+05	5.319746e+05	8.434475e+02	8.443257e+02	4.579295e-05
5503	3.301800e-01	-1.645900e-03	-5.319731e+05	5.319709e+05	8.436069e+02	8.444853e+02	4.878051e-05
5504	3.302400e-01	-1.646200e-03	-5.319599e+05	5.319618e+05	8.437662e+02	8.446449e+02	5.159562e-05
5505	3.303000e-01	-1.646500e-03	-5.319390e+05	5.319397e+05	8.439254e+02	8.448045e+02	5.361839e-05
5506	3.303600e-01	-1.646800e-03	-5.319180e+05	5.319179e+05	8.440847e+02	8.449640e+02	5.486770e-05
5507	3.304200e-01	-1.647100e-03	-5.318939e+05	5.318932e+05	8.442440e+02	8.451236e+02	5.413809e-05
5508	3.304800e-01	-1.647400e-03	-5.318721e+05	5.318728e+05	8.444032e+02	8.452832e+02	5.494893e-05
5509	3.305400e-01	-1.647700e-03	-5.318497e+05	5.318509e+05	8.445625e+02	8.454427e+02	5.417756e-05
5510	3.306000e-01	-1.648000e-03	-5.318328e+05	5.318303e+05	8.447217e+02	8.456023e+02	5.238527e-05
5511	3.306600e-01	-1.648300e-03	-5.318207e+05	5.318213e+05	8.448810e+02	8.457618e+02	4.971792e-05
5512	3.307200e-01	-1.648600e-03	-5.318216e+05	5.318210e+05	8.450402e+02	8.459214e+02	4.623811e-05
5513	3.307800e-01	-1.648900e-03	-5.318179e+05	5.318131e+05	8.451995e+02	8.460809e+02	5.539007e-05
5514	3.308400e-01	-1.649200e-03	-5.317938e+05	5.318030e+05	8.453587e+02	8.462405e+02	5.141792e-05
5515	3.309000e-01	-1.649500e-03	-5.318018e+05	5.317958e+05	8.455180e+02	8.464000e+02	4.914060e-05
5516	3.309600e-01	-1.649800e-03	-5.318108e+05	5.318093e+05	8.456772e+02	8.465596e+02	4.951336e-05
5517	3.310200e-01	-1.650100e-03	-5.317977e+05	5.318039e+05	8.458365e+02	8.467191e+02	4.911220e-05
5518	3.310800e-01	-1.650400e-03	-5.318006e+05	5.318008e+05	8.459958e+02	8.468786e+02	4.837773e-05
5519	3.311400e-01	-1.650700e-03	-5.317973e+05	5.317911e+05	8.461550e+02	8.470382e+02	5.010898e-05
5520	3.312000e-01	-1.651000e-03	-5.317738e+05	5.317776e+05	8.463143e+02	8.471977e+02	5.253066e-05
5521	3.312600e-01	-1.651300e-03	-5.317565e+05	5.317592e+05	8.464735e+02	8.473572e+02	5.396412e-05
5522	3.313200e-01	-1.651600e-03	-5.317317e+05	5.317305e+05	8.466327e+02	8.475168e+02	5.369020e-05
5523	3.313800e-01	-1.651900e-03	-5.317176e+05	5.317127e+05	8.467920e+02	8.476763e+02	5.095028e-05
5524	3.314400e-01	-1.652200e-03	-5.317107e+05	5.317131e+05	8.469512e+02	8.478358e+02	4.709466e-05
5525	3.315000e-01	-1.652500e-03	-5.317222e+05	5.317253e+05	8.471105e+02	8.479953e+02	4.119314e-05
5526	3.315600e-01	-1.652800e-03	-5.317715e+05	5.317614e+05	8.472698e+02	8.481548e+02	3.292724e-05
5527	3.316200e-01	-1.653100e-03	-5.318376e+05	5.318409e+05	8.474292e+02	8.483144e+02	3.109057e-05
5528	3.316800e-01	-1.653400e-03	-5.318659e+05	5.318713e+05	8.475885e+02	8.484739e+02	4.440757e-05
5529	3.317400e-01	-1.653700e-03	-5.318174e+05	5.318173e+05	8.477477e+02	8.486335e+02	7.054033e-05
5530	3.318000e-01	-1.654000e-03	-5.317128e+05	5.317137e+05	8.479068e+02	8.487930e+02	9.126777e-05
5531	3.318600e-01	-1.654300e-03	-5.315855e+05	5.315850e+05	8.480659e+02	8.489525e+02	1.000076e-04
5532	3.319200e-01	-1.654600e-03	-5.314746e+05	5.314804e+05	8.482249e+02	8.491120e+02	8.433051e-05
5533	3.319800e-01	-1.654900e-03	-5.314189e+05	5.314146e+05	8.483840e+02	8.492714e+02	7.051597e-05
5534	3.320400e-01	-1.655200e-03	-5.313939e+05	5.313865e+05	8.485430e+02	8.494308e+02	5.855391e-05
5535	3.321000e-01	-1.655500e-03	-5.314064e+05	5.314107e+05	8.487022e+02	8.495902e+02	3.936877e-05
5536	3.321600e-01	-1.655800e-03	-5.315890e+05	5.315788e+05	8.488616e+02	8.497497e+02	2.403779e-05
5537	3.322200e-01	-1.656100e-03	-5.318583e+05	5.318563e+05	8.490210e+02	8.499092e+02	2.650301e-05
5538	3.322800e-01	-1.656400e-03	-5.317121e+05	5.317336e+05	8.491803e+02	8.500687e+02	6.020030e-05
5539	3.323400e-01	-1.656700e-03	-5.316335e+05	5.316307e+05	8.493395e+02	8.502282e+02	7.649079e-05
5540	3.324000e-01	-1.657000e-03	-5.315958e+05	5.315778e+05	8.494985e+02	8.503877e+02	1.004082e-04
5541	3.324600e-01	-1.657300e-03	-5.313477e+05	5.313633e+05	8.496575e+02	8.505472e+02	1.032922e-04
5542	3.325200e-01	-1.657600e-03	-5.313142e+05	5.313246e+05	8.498165e+02	8.507066e+02	8.710115e-05
5543	3.325800e-01	-1.657900e-03	-5.312270e+05	5.312155e+05	8.499754e+02	8.508660e+02	7.606478e-05
5544	3.326400e-01	-1.658200e-03	-5.312034e+05	5.311899e+05	8.501345e+02	8.510253e+02	4.149728e-05
5545	3.327000e-01	-1.658500e-03	-5.313150e+05	5.313203e+05	8.502937e+02	8.511847e+02	3.121999e-05
5546	3.327600e-01	-1.658800e-03	-5.313875e+05	5.313961e+05	8.504529e+02	8.513441e+02	3.079248e-05
5547	3.328200e-01	-1.659100e-03	-5.314789e+05	5.314683e+05	8.506122e+02	8.515035e+02	3.216464e-05
5548	3.328800e-01	-1.659400e-03	-5.315115e+05	5.315121e+05	8.507714e+02	8.516630e+02	4.224675e-05
5549	3.329400e-01	-1.659700e-03	-5.314774e+05	5.314878e+05	8.509306e+02	8.518224e+02	5.474982e-05
5550	3.330000e-01	-1.660000e-03	-5.314408e+05	5.314363e+05	8.510897e+02	8.519819e+02	6.552710e-05
5551	3.330600e-01	-1.660300e-03	-5.313804e+05	5.313764e+05	8.512488e+02	8.521413e+02	6.966160e-05
5552	3.331200e-01	-1.660600e-03	-5.313297e+05	5.313331e+05	8.514079e+02	8.523007e+02	4.637327e-05
5553	3.331800e-01	-1.660900e-03	-5.313743e+05	5.313708e+05	8.515670e+02	8.524601e+02	4.185762e-05
5554	3.332400e-01	-1.661200e-03	-5.313745e+05	5.313809e+05	8.517261e+02	8.526195e+02	5.177815e-05
5555	3.333000e-01	-1.661500e-03	-5.313331e+05	5.313301e+05	8.518852e+02	8.527789e+02	5.954495e-05
5556	3.333600e-01	-1.661800e-03	-5.313007e+05	5.313006e+05	8.520443e+02	8.529383e+02	6.755531e-05
5557	3.334200e-01	-1.662100e-03	-5.312269e+05	5.312291e+05	8.522033e+02	8.530977e+02	6.982864e-05
5558	3.334800e-01	-1.662400e-03	-5.311732e+05	5.311721e+05	8.523623e+02	8.532571e+02	6.856603e-05
5559	3.335400e-01	-1.662700e-03	-5.311299e+05	5.311332e+05	8.525212e+02	8.534164e+02	6.565214e-05
5560	3.336000e-01	-1.663000e-03	-5.310844e+05	5.310773e+05	8.526802e+02	8.535757e+02	6.187485e-05
5561	3.336600e-01	-1.663300e-03	-5.310656e+05	5.310665e+05	8.528392e+02	8.537351e+02	5.617192e-05
5562	3.337200e-01	-1.663600e-03	-5.310570e+05	5.310592e+05	8.529982e+02	8.538944e+02	5.070006e-05
5563	3.337800e-01	-1.663900e-03	-5.310594e+05	5.310559e+05	8.531572e+02	8.540537e+02	4.671380e-05
5564	3.338400e-01	-1.664200e-03	-5.310776e+05	5.310769e+05	8.533163e+02	8.542130e+02	4.464862e-05
5565	3.339000e-01	-1.664500e-03	-5.311007e+05	5.311004e+05	8.534754e+02	8.543723e+02	3.710826e-05
5566	3.339600e-01	-1.664800e-03	-5.311398e+05	5.311373e+05	8.536345e+02	8.545317e+02	3.936349e-05
5567	3.340200e-01	-1.665100e-03	-5.311490e+05	5.311553e+05	8.537936e+02	8.546910e+02	4.985014e-05
5568	3.340800e-01	-1.665400e-03	-5.311057e+05	5.311046e+05	8.539526e+02	8.548504e+02	6.260866e-05
5569	3.341400e-01	-1.665700e-03	-5.310493e+05	5.310466e+05	8.541115e+02	8.550097e+02	7.424380e-05
5570	3.342000e-01	-1.666000e-03	-5.309404e+05	5.309502e+05	8.542703e+02	8.551690e+02	1.073192e-04
5571	3.342600e-01	-1.666300e-03	-5.307886e+05	5.307879e+05	8.544290e+02	8.553282e+02	1.160987e-04
5572	3.343200e-01	-1.666600e-03	-5.306573e+05	5.306529e+05	8.545877e+02	8.554875e+02	1.052446e-04
5573	3.343800e-01	-1.666900e-03	-5.305872e+05	5.305844e+05	8.547465e+02	8.556466e+02	5.812762e-05
5574	3.344400e-01	-1.667200e-03	-5.306416e+05	5.306422e+05	8.549055e+02	8.558058e+02	3.282603e-05
5575	3.345000e-01	-1.667500e-03	-5.307804e+05	5.307713e+05	8.550645e+02	8.559650e+02	2.677798e-05
5576	3.345600e-01	-1.667800e-03	-5.308387e+05	5.308481e+05	8.552235e+02	8.561243e+02	4.300101e-05
5577	3.346200e-01	-1.668100e-03	-5.308042e+05	5.308102e+05	8.553823e+02	8.562835e+02	7.783183e-05
5578	3.346800e-01	-1.668400e-03	-5.306606e+05	5.306666e+05	8.555408e+02	8.564427e+02	1.483102e-04
5579	3.347400e-01	-1.668700e-03	-5.304292e+05	5.304240e+05	8.556990e+02	8.566019e+02	2.167626e-04
5580	3.348000e-01	-1.669000e-03	-5.301434e+05	5.301486e+05	8.558572e+02	8.567610e+02	2.183923e-04
5581	3.348600e-01	-1.669300e-03	-5.298964e+05	5.299096e+05	8.560153e+02	8.569200e+02	2.134314e-04
5582	3.349200e-01	-1.669600e-03	-5.297067e+05	5.296990e+05	8.561734e+02	8.570789e+02	1.607048e-04
5583	3.349800e-01	-1.669900e-03	-5.296002e+05	5.295842e+05	8.563316e+02	8.572378e+02	1.021961e-04
5584	3.350400e-01	-1.670200e-03	-5.296483e+05	5.296381e+05	8.564902e+02	8.573967e+02	3.459003e-05
5585	3.351000e-01	-1.670500e-03	-5.299319e+05	5.299230e+05	8.566491e+02	8.575557e+02	3.005938e-05
5586	3.351600e-01	-1.670800e-03	-5.300600e+05	5.300813e+05	8.568080e+02	8.577147e+02	3.556718e-05
5587	3.352200e-01	-1.671100e-03	-5.300750e+05	5.300806e+05	8.569668e+02	8.578737e+02	3.913076e-05
5588	3.352800e-01	-1.671400e-03	-5.301645e+05	5.301357e+05	8.571256e+02	8.580327e+02	4.434551e-05
5589	3.353400e-01	-1.671700e-03	-5.301026e+05	5.301224e+05	8.572843e+02	8.581918e+02	5.159474e-05
5590	3.354000e-01	-1.672000e-03	-5.301246e+05	5.301232e+05	8.574431e+02	8.583508e+02	4.970395e-05
5591	3.354600e-01	-1.672300e-03	-5.301173e+05	5.301175e+05	8.576018e+02	8.585098e+02	5.280093e-05
5592	3.355200e-01	-1.672600e-03	-5.300909e+05	5.300830e+05	8.577605e+02	8.586689e+02	5.442698e-05
5593	3.355800e-01	-1.672900e-03	-5.300821e+05	5.300870e+05	8.579191e+02	8.588279e+02	5.450337e-05
5594	3.356400e-01	-1.673200e-03	-5.300559e+05	5.300649e+05	8.580778e+02	8.589869e+02	5.392366e-05
5595	3.357000e-01	-1.673500e-03	-5.300570e+05	5.300395e+05	8.582365e+02	8.591459e+02	5.200719e-05
5596	3.357600e-01	-1.673800e-03	-5.300416e+05	5.300493e+05	8.583952e+02	8.593049e+02	5.081774e-05
5597	3.358200e-01	-1.674100e-03	-5.300430e+05	5.300462e+05	8.585539e+02	8.594639e+02	4.880954e-05
5598	3.358800e-01	-1.674400e-03	-5.300433e+05	5.300424e+05	8.587126e+02	8.596230e+02	4.566637e-05
5599	3.359400e-01	-1.674700e-03	-5.300617e+05	5.300554e+05	8.588713e+02	8.597820e+02	4.514838e-05
5600	3.360000e-01	-1.675000e-03	-5.300600e+05	5.300642e+05	8.590301e+02	8.599410e+02	4.644582e-05
5601	3.360600e-01	-1.675300e-03	-5.300617e+05	5.300652e+05	8.591888e+02	8.601000e+02	4.683263e-05
5602	3.361200e-01	-1.675600e-03	-5.300677e+05	5.300616e+05	8.593475e+02	8.602590e+02	4.997134e-05
5603	3.361800e-01	-1.675900e-03	-5.300544e+05	5.300553e+05	8.595062e+02	8.604181e+02	4.548611e-05
5604	3.362400e-01	-1.676200e-03	-5.300658e+05	5.300678e+05	8.596650e+02	8.605771e+02	4.845370e-05
5605	3.363000e-01	-1.676500e-03	-5.300585e+05	5.300598e+05	8.598237e+02	8.607361e+02	4.875559e-05
5606	3.363600e-01	-1.676800e-03	-5.300657e+05	5.300599e+05	8.599824e+02	8.608951e+02	3.996012e-05
5607	3.364200e-01	-1.677100e-03	-5.301091e+05	5.301086e+05	8.601412e+02	8.610541e+02	3.807714e-05
5608	3.364800e-01	-1.677400e-03	-5.301133e+05	5.301210e+05	8.603000e+02	8.612132e+02	4.910859e-05
5609	3.365400e-01	-1.677700e-03	-5.300999e+05	5.300966e+05	8.604587e+02	8.613722e+02	4.921919e-05
5610	3.366000e-01	-1.678000e-03	-5.301013e+05	5.300959e+05	8.606175e+02	8.615312e+02	4.808241e-05
5611	3.366600e-01	-1.678300e-03	-5.300870e+05	5.300930e+05	8.607762e+02	8.616903e+02	5.082211e-05
5612	3.367200e-01	-1.678600e-03	-5.300691e+05	5.300713e+05	8.609349e+02	8.618493e+02	5.558823e-05
5613	3.367800e-01	-1.678900e-03	-5.300222e+05	5.300214e+05	8.610935e+02	8.620083e+02	7.387260e-05
5614	3.368400e-01	-1.679200e-03	-5.299262e+05	5.299286e+05	8.612520e+02	8.621673e+02	9.105777e-05
5615	3.369000e-01	-1.679500e-03	-5.298142e+05	5.298146e+05	8.614105e+02	8.623262e+02	9.554171e-05
5616	3.369600e-01	-1.679800e-03	-5.297189e+05	5.297177e+05	8.615690e+02	8.624852e+02	8.653727e-05
5617	3.370200e-01	-1.680100e-03	-5.296507e+05	5.296514e+05	8.617274e+02	8.626441e+02	7.039849e-05
5618	3.370800e-01	-1.680400e-03	-5.296330e+05	5.296294e+05	8.618860e+02	8.628030e+02	5.248410e-05
5619	3.371400e-01	-1.680700e-03	-5.296592e+05	5.296567e+05	8.620446e+02	8.629619e+02	3.833254e-05
5620	3.372000e-01	-1.681000e-03	-5.297215e+05	5.297207e+05	8.622033e+02	8.631208e+02	3.065885e-05
5621	3.372600e-01	-1.681300e-03	-5.298102e+05	5.298087e+05	8.623620e+02	8.632797e+02	2.872471e-05
5622	3.373200e-01	-1.681600e-03	-5.298802e+05	5.298804e+05	8.625208e+02	8.634387e+02	3.125072e-05
5623	3.373800e-01	-1.681900e-03	-5.299095e+05	5.299135e+05	8.626795e+02	8.635976e+02	4.054565e-05
5624	3.374400e-01	-1.682200e-03	-5.299164e+05	5.299147e+05	8.628383e+02	8.637566e+02	4.197243e-05
5625	3.375000e-01	-1.682500e-03	-5.299098e+05	5.299069e+05	8.629970e+02	8.639156e+02	5.421923e-05
5626	3.375600e-01	-1.682800e-03	-5.298467e+05	5.298545e+05	8.631555e+02	8.640745e+02	7.567668e-05
5627	3.376200e-01	-1.683100e-03	-5.297481e+05	5.297489e+05	8.633140e+02	8.642335e+02	8.836186e-05
5628	3.376800e-01	-1.683400e-03	-5.296478e+05	5.296446e+05	8.634725e+02	8.643924e+02	9.104210e-05
5629	3.377400e-01	-1.683700e-03	-5.295589e+05	5.295627e+05	8.636310e+02	8.645513e+02	7.482065e-05
5630	3.378000e-01	-1.684000e-03	-5.295260e+05	5.295213e+05	8.637894e+02	8.647101e+02	5.985418e-05
5631	3.378600e-01	-1.684300e-03	-5.295317e+05	5.295291e+05	8.639480e+02	8.648690e+02	4.421857e-05
5632	3.379200e-01	-1.684600e-03	-5.295723e+05	5.295717e+05	8.641066e+02	8.650279e+02	3.551027e-05
5633	3.379800e-01	-1.684900e-03	-5.296386e+05	5.296371e+05	8.642653e+02	8.651867e+02	3.284114e-05
5634	3.380400e-01	-1.685200e-03	-5.296945e+05	5.296944e+05	8.644240e+02	8.653456e+02	3.404105e-05
5635	3.381000e-01	-1.685500e-03	-5.297261e+05	5.297281e+05	8.645827e+02	8.655046e+02	3.915530e-05
5636	3.381600e-01	-1.685800e-03	-5.297315e+05	5.297330e+05	8.647413e+02	8.656635e+02	4.771554e-05
5637	3.382200e-01	-1.686100e-03	-5.297039e+05	5.297022e+05	8.648999e+02	8.658224e+02	5.731197e-05
5638	3.382800e-01	-1.686400e-03	-5.296521e+05	5.296526e+05	8.650585e+02	8.659813e+02	6.803570e-05
5639	3.383400e-01	-1.686700e-03	-5.295794e+05	5.295946e+05	8.652170e+02	8.661402e+02	7.518060e-05
5640	3.384000e-01	-1.687000e-03	-5.295038e+05	5.294945e+05	8.653754e+02	8.662990e+02	7.615797e-05
5641	3.384600e-01	-1.687300e-03	-5.294405e+05	5.294448e+05	8.655339e+02	8.664579e+02	7.050373e-05
5642	3.385200e-01	-1.687600e-03	-5.293933e+05	5.293929e+05	8.656923e+02	8.666167e+02	6.322102e-05
5643	3.385800e-01	-1.687900e-03	-5.293725e+05	5.293724e+05	8.658508e+02	8.667755e+02	5.216392e-05
5644	3.386400e-01	-1.688200e-03	-5.293833e+05	5.293770e+05	8.660093e+02	8.669343e+02	4.523618e-05
5645	3.387000e-01	-1.688500e-03	-5.294064e+05	5.294028e+05	8.661678e+02	8.670931e+02	3.894830e-05
5646	3.387600e-01	-1.688800e-03	-5.294462e+05	5.294540e+05	8.663264e+02	8.672520e+02	3.523236e-05
5647	3.388200e-01	-1.689100e-03	-5.294972e+05	5.294922e+05	8.664851e+02	8.674108e+02	3.596032e-05
5648	3.388800e-01	-1.689400e-03	-5.295214e+05	5.295211e+05	8.666437e+02	8.675697e+02	4.041863e-05
5649	3.389400e-01	-1.689700e-03	-5.295232e+05	5.295254e+05	8.668023e+02	8.677285e+02	4.751768e-05
5650	3.390000e-01	-1.690000e-03	-5.295008e+05	5.295025e+05	8.669608e+02	8.678874e+02	5.642535e-05
5651	3.390600e-01	-1.690300e-03	-5.294517e+05	5.294521e+05	8.671193e+02	8.680462e+02	6.546123e-05
5652	3.391200e-01	-1.690600e-03	-5.293855e+05	5.293884e+05	8.672778e+02	8.682051e+02	7.334936e-05
5653	3.391800e-01	-1.690900e-03	-5.293139e+05	5.293160e+05	8.674362e+02	8.683639e+02	7.213914e-05
5654	3.392400e-01	-1.691200e-03	-5.292661e+05	5.292598e+05	8.675946e+02	8.685226e+02	6.456944e-05
5655	3.393000e-01	-1.691500e-03	-5.292390e+05	5.292358e+05	8.677530e+02	8.686814e+02	5.614539e-05
5656	3.393600e-01	-1.691800e-03	-5.292293e+05	5.292331e+05	8.679115e+02	8.688402e+02	4.689641e-05
5657	3.394200e-01	-1.692100e-03	-5.292565e+05	5.292533e+05	8.680700e+02	8.689990e+02	4.071437e-05
5658	3.394800e-01	-1.692400e-03	-5.292863e+05	5.292863e+05	8.682286e+02	8.691577e+02	3.657657e-05
5659	3.395400e-01	-1.692700e-03	-5.293309e+05	5.293273e+05	8.683871e+02	8.693165e+02	3.619115e-05
5660	3.396000e-01	-1.693000e-03	-5.293575e+05	5.293612e+05	8.685457e+02	8.694753e+02	3.996264e-05
5661	3.396600e-01	-1.693300e-03	-5.293644e+05	5.293653e+05	8.687043e+02	8.696341e+02	4.546282e-05
5662	3.397200e-01	-1.693600e-03	-5.293526e+05	5.293505e+05	8.688628e+02	8.697930e+02	5.273854e-05
5663	3.397800e-01	-1.693900e-03	-5.293168e+05	5.293203e+05	8.690213e+02	8.699518e+02	5.916329e-05
5664	3.398400e-01	-1.694200e-03	-5.292715e+05	5.292711e+05	8.691797e+02	8.701105e+02	6.469474e-05
5665	3.399000e-01	-1.694500e-03	-5.291973e+05	5.292012e+05	8.693380e+02	8.702693e+02	8.741932e-05
5666	3.399600e-01	-1.694800e-03	-5.291889e+05	5.291742e+05	8.694966e+02	8.704281e+02	3.298231e-05
5667	3.400200e-01	-1.695100e-03	-5.293666e+05	5.293602e+05	8.696553e+02	8.705869e+02	3.109674e-05
5668	3.400800e-01	-1.695400e-03	-5.294612e+05	5.294801e+05	8.698140e+02	8.707457e+02	3.355606e-05
5669	3.401400e-01	-1.695700e-03	-5.294869e+05	5.294848e+05	8.699726e+02	8.709045e+02	3.458095e-05
5670	3.402000e-01	-1.696000e-03	-5.296361e+05	5.296155e+05	8.701314e+02	8.710634e+02	2.447508e-05
5671	3.402600e-01	-1.696300e-03	-5.296281e+05	5.296449e+05	8.702900e+02	8.712223e+02	5.625034e-05
5672	3.403200e-01	-1.696600e-03	-5.295118e+05	5.295224e+05	8.704485e+02	8.713811e+02	8.012582e-05
5673	3.403800e-01	-1.696900e-03	-5.294537e+05	5.294331e+05	8.706071e+02	8.715400e+02	6.377529e-05
5674	3.404400e-01	-1.697200e-03	-5.293278e+05	5.293361e+05	8.707653e+02	8.716988e+02	1.243093e-04
5675	3.405000e-01	-1.697500e-03	-5.290865e+05	5.291101e+05	8.709234e+02	8.718576e+02	1.823497e-04
5676	3.405600e-01	-1.697800e-03	-5.288263e+05	5.288090e+05	8.710814e+02	8.720163e+02	1.906787e-04
5677	3.406200e-01	-1.698100e-03	-5.285722e+05	5.285582e+05	8.712393e+02	8.721749e+02	1.817835e-04
5678	3.406800e-01	-1.698400e-03	-5.284476e+05	5.284625e+05	8.713975e+02	8.723334e+02	5.123980e-05
5679	3.407400e-01	-1.698700e-03	-5.286031e+05	5.285919e+05	8.715558e+02	8.724920e+02	3.676444e-05
5680	3.408000e-01	-1.699000e-03	-5.287214e+05	5.287262e+05	8.717141e+02	8.726506e+02	3.909212e-05
5681	3.408600e-01	-1.699300e-03	-5.287690e+05	5.287657e+05	8.718725e+02	8.728092e+02	3.970242e-05
5682	3.409200e-01	-1.699600e-03	-5.288507e+05	5.288430e+05	8.720309e+02	8.729678e+02	4.280839e-05
5683	3.409800e-01	-1.699900e-03	-5.288304e+05	5.288433e+05	8.721893e+02	8.731265e+02	5.263287e-05
5684	3.410400e-01	-1.700200e-03	-5.288101e+05	5.288040e+05	8.723476e+02	8.732851e+02	6.653356e-05
5685	3.411000e-01	-1.700500e-03	-5.287456e+05	5.287468e+05	8.725058e+02	8.734438e+02	8.205944e-05
5686	3.411600e-01	-1.700800e-03	-5.286264e+05	5.286270e+05	8.726639e+02	8.736024e+02	9.337184e-05
5687	3.412200e-01	-1.701100e-03	-5.285707e+05	5.285681e+05	8.728221e+02	8.737610e+02	5.872725e-05
5688	3.412800e-01	-1.701400e-03	-5.285403e+05	5.285398e+05	8.729802e+02	8.739195e+02	8.399502e-05
5689	3.413400e-01	-1.701700e-03	-5.284189e+05	5.284193e+05	8.731379e+02	8.740781e+02	1.352087e-04
5690	3.414000e-01	-1.702000e-03	-5.282007e+05	5.281975e+05	8.732953e+02	8.742366e+02	2.387142e-04
5691	3.414600e-01	-1.702300e-03	-5.278822e+05	5.278735e+05	8.734525e+02	8.743950e+02	2.711925e-04
5692	3.415200e-01	-1.702600e-03	-5.275349e+05	5.275466e+05	8.736091e+02	8.745533e+02	3.013222e-04
5693	3.415800e-01	-1.702900e-03	-5.272749e+05	5.272725e+05	8.737653e+02	8.747115e+02	2.398659e-04
5694	3.416400e-01	-1.703200e-03	-5.270731e+05	5.270644e+05	8.739215e+02	8.748697e+02	2.152505e-04
