#step	time	iterations	error_displacements	error_residuals	error_energy	converged	elapsed_time[s]
7172	2.868800e-01	1.000000e+00	0.000000e+00	6.274661e-06	1.516628e-05	1.000000e+00	2.276782e+04
7173	2.869200e-01	1.000000e+00	0.000000e+00	6.272475e-06	1.516102e-05	1.000000e+00	2.276862e+04
7174	2.869600e-01	1.000000e+00	0.000000e+00	6.270291e-06	1.515576e-05	1.000000e+00	2.276941e+04
7175	2.870000e-01	1.000000e+00	0.000000e+00	6.268109e-06	1.515050e-05	1.000000e+00	2.277020e+04
7176	2.870400e-01	1.000000e+00	0.000000e+00	6.265927e-06	1.514524e-05	1.000000e+00	2.277099e+04
7177	2.870800e-01	1.000000e+00	0.000000e+00	6.263747e-06	1.513999e-05	1.000000e+00	2.277178e+04
7178	2.871200e-01	1.000000e+00	0.000000e+00	6.261568e-06	1.513474e-05	1.000000e+00	2.277258e+04
7179	2.871600e-01	1.000000e+00	0.000000e+00	6.259390e-06	1.512949e-05	1.000000e+00	2.277337e+04
7180	2.872000e-01	1.000000e+00	0.000000e+00	6.257213e-06	1.512425e-05	1.000000e+00	2.277416e+04
7181	2.872400e-01	1.000000e+00	0.000000e+00	6.255039e-06	1.511901e-05	1.000000e+00	2.277495e+04
7182	2.872800e-01	1.000000e+00	0.000000e+00	6.252865e-06	1.511377e-05	1.000000e+00	2.277575e+04
7183	2.873200e-01	1.000000e+00	0.000000e+00	6.250693e-06	1.510853e-05	1.000000e+00	2.277654e+04
7184	2.873600e-01	1.000000e+00	0.000000e+00	6.248521e-06	1.510329e-05	1.000000e+00	2.277733e+04
7185	2.874000e-01	1.000000e+00	0.000000e+00	6.246351e-06	1.509806e-05	1.000000e+00	2.277812e+04
7186	2.874400e-01	1.000000e+00	0.000000e+00	6.244186e-06	1.509283e-05	1.000000e+00	2.277892e+04
7187	2.874800e-01	1.000000e+00	0.000000e+00	6.242032e-06	1.508761e-05	1.000000e+00	2.277971e+04
7188	2.875200e-01	1.000000e+00	0.000000e+00	6.239877e-06	1.508239e-05	1.000000e+00	2.278050e+04
7189	2.875600e-01	1.000000e+00	0.000000e+00	6.237721e-06	1.507718e-05	1.000000e+00	2.278130e+04
7190	2.876000e-01	1.000000e+00	0.000000e+00	6.235565e-06	1.507197e-05	1.000000e+00	2.278209e+04
7191	2.876400e-01	1.000000e+00	0.000000e+00	6.233409e-06	1.506676e-05	1.000000e+00	2.278289e+04
7192	2.876800e-01	1.000000e+00	0.000000e+00	6.231255e-06	1.506155e-05	1.000000e+00	2.278368e+04
7193	2.877200e-01	1.000000e+00	0.000000e+00	6.229100e-06	1.505635e-05	1.000000e+00	2.278448e+04
7194	2.877600e-01	1.000000e+00	0.000000e+00	6.226947e-06	1.505115e-05	1.000000e+00	2.278527e+04
7195	2.878000e-01	1.000000e+00	0.000000e+00	6.224794e-06	1.504595e-05	1.000000e+00	2.278606e+04
7196	2.878400e-01	1.000000e+00	0.000000e+00	6.222642e-06	1.504075e-05	1.000000e+00	2.278686e+04
7197	2.878800e-01	1.000000e+00	0.000000e+00	6.220488e-06	1.503556e-05	1.000000e+00	2.278765e+04
7198	2.879200e-01	1.000000e+00	0.000000e+00	6.218336e-06	1.503036e-05	1.000000e+00	2.278844e+04
7199	2.879600e-01	1.000000e+00	0.000000e+00	6.216187e-06	1.502517e-05	1.000000e+00	2.278923e+04
7200	2.880000e-01	1.000000e+00	0.000000e+00	6.214038e-06	1.501999e-05	1.000000e+00	2.279002e+04
7201	2.880400e-01	1.000000e+00	0.000000e+00	6.211890e-06	1.501480e-05	1.000000e+00	2.279083e+04
7202	2.880800e-01	1.000000e+00	0.000000e+00	6.209743e-06	1.500962e-05	1.000000e+00	2.279163e+04
7203	2.881200e-01	1.000000e+00	0.000000e+00	6.207597e-06	1.500444e-05	1.000000e+00	2.279241e+04
7204	2.881600e-01	1.000000e+00	0.000000e+00	6.205452e-06	1.499926e-05	1.000000e+00	2.279321e+04
7205	2.882000e-01	1.000000e+00	0.000000e+00	6.203308e-06	1.499409e-05	1.000000e+00	2.279400e+04
7206	2.882400e-01	1.000000e+00	0.000000e+00	6.201165e-06	1.498891e-05	1.000000e+00	2.279479e+04
7207	2.882800e-01	1.000000e+00	0.000000e+00	6.199023e-06	1.498374e-05	1.000000e+00	2.279558e+04
7208	2.883200e-01	1.000000e+00	0.000000e+00	6.196884e-06	1.497857e-05	1.000000e+00	2.279638e+04
7209	2.883600e-01	1.000000e+00	0.000000e+00	6.194749e-06	1.497341e-05	1.000000e+00	2.279717e+04
7210	2.884000e-01	1.000000e+00	0.000000e+00	6.192612e-06	1.496824e-05	1.000000e+00	2.279796e+04
7211	2.884400e-01	1.000000e+00	0.000000e+00	6.190474e-06	1.496308e-05	1.000000e+00	2.279876e+04
7212	2.884800e-01	1.000000e+00	0.000000e+00	6.188337e-06	1.495792e-05	1.000000e+00	2.279955e+04
7213	2.885200e-01	1.000000e+00	0.000000e+00	6.186200e-06	1.495276e-05	1.000000e+00	2.280034e+04
7214	2.885600e-01	1.000000e+00	0.000000e+00	6.184065e-06	1.494761e-05	1.000000e+00	2.280113e+04
7215	2.886000e-01	1.000000e+00	0.000000e+00	6.181930e-06	1.494245e-05	1.000000e+00	2.280193e+04
7216	2.886400e-01	1.000000e+00	0.000000e+00	6.179796e-06	1.493730e-05	1.000000e+00	2.280272e+04
7217	2.886800e-01	1.000000e+00	0.000000e+00	6.177663e-06	1.493215e-05	1.000000e+00	2.280352e+04
7218	2.887200e-01	1.000000e+00	0.000000e+00	6.175532e-06	1.492701e-05	1.000000e+00	2.280431e+04
7219	2.887600e-01	1.000000e+00	0.000000e+00	6.173401e-06	1.492186e-05	1.000000e+00	2.280510e+04
7220	2.888000e-01	1.000000e+00	0.000000e+00	6.171073e-06	1.491674e-05	1.000000e+00	2.280590e+04
7221	2.888400e-01	1.000000e+00	0.000000e+00	6.168536e-06	1.491167e-05	1.000000e+00	2.280669e+04
7222	2.888800e-01	1.000000e+00	0.000000e+00	6.165962e-06	1.490666e-05	1.000000e+00	2.280749e+04
7223	2.889200e-01	1.000000e+00	0.000000e+00	6.163394e-06	1.490167e-05	1.000000e+00	2.280828e+04
7224	2.889600e-01	1.000000e+00	0.000000e+00	6.160837e-06	1.489670e-05	1.000000e+00	2.280907e+04
7225	2.890000e-01	1.000000e+00	0.000000e+00	6.158297e-06	1.489174e-05	1.000000e+00	2.280987e+04
7226	2.890400e-01	1.000000e+00	0.000000e+00	6.155777e-06	1.488679e-05	1.000000e+00	2.281067e+04
7227	2.890800e-01	1.000000e+00	0.000000e+00	6.153274e-06	1.488185e-05	1.000000e+00	2.281146e+04
7228	2.891200e-01	1.000000e+00	0.000000e+00	6.150791e-06	1.487691e-05	1.000000e+00	2.281225e+04
7229	2.891600e-01	1.000000e+00	0.000000e+00	6.148326e-06	1.487198e-05	1.000000e+00	2.281305e+04
7230	2.892000e-01	1.000000e+00	0.000000e+00	6.145876e-06	1.486706e-05	1.000000e+00	2.281384e+04
7231	2.892400e-01	1.000000e+00	0.000000e+00	6.143442e-06	1.486214e-05	1.000000e+00	2.281463e+04
7232	2.892800e-01	1.000000e+00	0.000000e+00	6.141027e-06	1.485722e-05	1.000000e+00	2.281543e+04
7233	2.893200e-01	1.000000e+00	0.000000e+00	6.138629e-06	1.485231e-05	1.000000e+00	2.281622e+04
7234	2.893600e-01	1.000000e+00	0.000000e+00	6.136246e-06	1.484741e-05	1.000000e+00	2.281701e+04
7235	2.894000e-01	1.000000e+00	0.000000e+00	6.133879e-06	1.484250e-05	1.000000e+00	2.281780e+04
7236	2.894400e-01	1.000000e+00	0.000000e+00	6.131526e-06	1.483760e-05	1.000000e+00	2.281860e+04
7237	2.894800e-01	1.000000e+00	0.000000e+00	6.129186e-06	1.483271e-05	1.000000e+00	2.281939e+04
7238	2.895200e-01	1.000000e+00	0.000000e+00	6.126859e-06	1.482782e-05	1.000000e+00	2.282018e+04
7239	2.895600e-01	1.000000e+00	0.000000e+00	6.124543e-06	1.482293e-05	1.000000e+00	2.282098e+04
7240	2.896000e-01	1.000000e+00	0.000000e+00	6.122239e-06	1.481805e-05	1.000000e+00	2.282177e+04
7241	2.896400e-01	1.000000e+00	0.000000e+00	6.119945e-06	1.481316e-05	1.000000e+00	2.282256e+04
7242	2.896800e-01	1.000000e+00	0.000000e+00	6.117661e-06	1.480829e-05	1.000000e+00	2.282336e+04
7243	2.897200e-01	1.000000e+00	0.000000e+00	6.115386e-06	1.480341e-05	1.000000e+00	2.282415e+04
7244	2.897600e-01	1.000000e+00	0.000000e+00	6.113120e-06	1.479854e-05	1.000000e+00	2.282494e+04
7245	2.898000e-01	1.000000e+00	0.000000e+00	6.110860e-06	1.479368e-05	1.000000e+00	2.282573e+04
7246	2.898400e-01	1.000000e+00	0.000000e+00	6.108604e-06	1.478881e-05	1.000000e+00	2.282653e+04
7247	2.898800e-01	1.000000e+00	0.000000e+00	6.106357e-06	1.478395e-05	1.000000e+00	2.282732e+04
7248	2.899200e-01	1.000000e+00	0.000000e+00	6.104118e-06	1.477910e-05	1.000000e+00	2.282811e+04
7249	2.899600e-01	1.000000e+00	0.000000e+00	6.101887e-06	1.477424e-05	1.000000e+00	2.282891e+04
7250	2.900000e-01	1.000000e+00	0.000000e+00	6.099663e-06	1.476939e-05	1.000000e+00	2.282970e+04
7251	2.900400e-01	1.000000e+00	0.000000e+00	6.097445e-06	1.476455e-05	1.000000e+00	2.283049e+04
7252	2.900800e-01	1.000000e+00	0.000000e+00	6.095233e-06	1.475970e-05	1.000000e+00	2.283128e+04
7253	2.901200e-01	1.000000e+00	0.000000e+00	6.093028e-06	1.475486e-05	1.000000e+00	2.283208e+04
7254	2.901600e-01	1.000000e+00	0.000000e+00	6.090828e-06	1.475003e-05	1.000000e+00	2.283288e+04
7255	2.902000e-01	1.000000e+00	0.000000e+00	6.088633e-06	1.474519e-05	1.000000e+00	2.283366e+04
7256	2.902400e-01	1.000000e+00	0.000000e+00	6.086443e-06	1.474036e-05	1.000000e+00	2.283446e+04
7257	2.902800e-01	1.000000e+00	0.000000e+00	6.084260e-06	1.473554e-05	1.000000e+00	2.283525e+04
7258	2.903200e-01	1.000000e+00	0.000000e+00	6.082081e-06	1.473071e-05	1.000000e+00	2.283604e+04
7259	2.903600e-01	1.000000e+00	0.000000e+00	6.079908e-06	1.472589e-05	1.000000e+00	2.283684e+04
7260	2.904000e-01	1.000000e+00	0.000000e+00	6.077739e-06	1.472108e-05	1.000000e+00	2.283763e+04
7261	2.904400e-01	1.000000e+00	0.000000e+00	6.075576e-06	1.471626e-05	1.000000e+00	2.283842e+04
7262	2.904800e-01	1.000000e+00	0.000000e+00	6.073417e-06	1.471145e-05	1.000000e+00	2.283921e+04
7263	2.905200e-01	1.000000e+00	0.000000e+00	6.071263e-06	1.470665e-05	1.000000e+00	2.284001e+04
7264	2.905600e-01	1.000000e+00	0.000000e+00	6.069113e-06	1.470184e-05	1.000000e+00	2.284080e+04
7265	2.906000e-01	1.000000e+00	0.000000e+00	6.066969e-06	1.469704e-05	1.000000e+00	2.284159e+04
7266	2.906400e-01	1.000000e+00	0.000000e+00	6.064828e-06	1.469224e-05	1.000000e+00	2.284239e+04
7267	2.906800e-01	1.000000e+00	0.000000e+00	6.062691e-06	1.468745e-05	1.000000e+00	2.284318e+04
7268	2.907200e-01	1.000000e+00	0.000000e+00	6.060560e-06	1.468266e-05	1.000000e+00	2.284397e+04
7269	2.907600e-01	1.000000e+00	0.000000e+00	6.058432e-06	1.467787e-05	1.000000e+00	2.284477e+04
7270	2.908000e-01	1.000000e+00	0.000000e+00	6.056309e-06	1.467308e-05	1.000000e+00	2.284556e+04
7271	2.908400e-01	1.000000e+00	0.000000e+00	6.054191e-06	1.466830e-05	1.000000e+00	2.284636e+04
7272	2.908800e-01	1.000000e+00	0.000000e+00	6.052078e-06	1.466352e-05	1.000000e+00	2.284714e+04
7273	2.909200e-01	1.000000e+00	0.000000e+00	6.049968e-06	1.465874e-05	1.000000e+00	2.284794e+04
7274	2.909600e-01	1.000000e+00	0.000000e+00	6.047864e-06	1.465397e-05	1.000000e+00	2.284873e+04
7275	2.910000e-01	1.000000e+00	0.000000e+00	6.045763e-06	1.464919e-05	1.000000e+00	2.284952e+04
7276	2.910400e-01	1.000000e+00	0.000000e+00	6.043666e-06	1.464442e-05	1.000000e+00	2.285032e+04
7277	2.910800e-01	1.000000e+00	0.000000e+00	6.041573e-06	1.463966e-05	1.000000e+00	2.285111e+04
7278	2.911200e-01	1.000000e+00	0.000000e+00	6.039484e-06	1.463489e-05	1.000000e+00	2.285190e+04
7279	2.911600e-01	1.000000e+00	0.000000e+00	6.037405e-06	1.463013e-05	1.000000e+00	2.285269e+04
7280	2.912000e-01	1.000000e+00	0.000000e+00	6.035331e-06	1.462537e-05	1.000000e+00	2.285349e+04
7281	2.912400e-01	1.000000e+00	0.000000e+00	6.033255e-06	1.462062e-05	1.000000e+00	2.285428e+04
7282	2.912800e-01	1.000000e+00	0.000000e+00	6.031182e-06	1.461586e-05	1.000000e+00	2.285507e+04
7283	2.913200e-01	1.000000e+00	0.000000e+00	6.029112e-06	1.461111e-05	1.000000e+00	2.285587e+04
7284	2.913600e-01	1.000000e+00	0.000000e+00	6.027045e-06	1.460636e-05	1.000000e+00	2.285666e+04
7285	2.914000e-01	1.000000e+00	0.000000e+00	6.024982e-06	1.460162e-05	1.000000e+00	2.285745e+04
7286	2.914400e-01	1.000000e+00	0.000000e+00	6.022922e-06	1.459687e-05	1.000000e+00	2.285824e+04
7287	2.914800e-01	1.000000e+00	0.000000e+00	6.020865e-06	1.459213e-05	1.000000e+00	2.285904e+04
7288	2.915200e-01	1.000000e+00	0.000000e+00	6.018812e-06	1.458740e-05	1.000000e+00	2.285983e+04
7289	2.915600e-01	1.000000e+00	0.000000e+00	6.016762e-06	1.458266e-05	1.000000e+00	2.286062e+04
7290	2.916000e-01	1.000000e+00	0.000000e+00	6.014714e-06	1.457793e-05	1.000000e+00	2.286141e+04
7291	2.916400e-01	1.000000e+00	0.000000e+00	6.012675e-06	1.457320e-05	1.000000e+00	2.286222e+04
7292	2.916800e-01	1.000000e+00	0.000000e+00	6.010647e-06	1.456848e-05	1.000000e+00	2.286301e+04
7293	2.917200e-01	1.000000e+00	0.000000e+00	6.008613e-06	1.456376e-05	1.000000e+00	2.286380e+04
7294	2.917600e-01	1.000000e+00	0.000000e+00	6.006577e-06	1.455904e-05	1.000000e+00	2.286459e+04
7295	2.918000e-01	1.000000e+00	0.000000e+00	6.004543e-06	1.455432e-05	1.000000e+00	2.286539e+04
7296	2.918400e-01	1.000000e+00	0.000000e+00	6.002510e-06	1.454960e-05	1.000000e+00	2.286618e+04
7297	2.918800e-01	1.000000e+00	0.000000e+00	6.000479e-06	1.454489e-05	1.000000e+00	2.286697e+04
7298	2.919200e-01	1.000000e+00	0.000000e+00	5.998451e-06	1.454018e-05	1.000000e+00	2.286777e+04
7299	2.919600e-01	1.000000e+00	0.000000e+00	5.996425e-06	1.453547e-05	1.000000e+00	2.286856e+04
7300	2.920000e-01	1.000000e+00	0.000000e+00	5.994401e-06	1.453077e-05	1.000000e+00	2.286936e+04
7301	2.920400e-01	1.000000e+00	0.000000e+00	5.992380e-06	1.452606e-05	1.000000e+00	2.287014e+04
7302	2.920800e-01	1.000000e+00	0.000000e+00	5.990362e-06	1.452136e-05	1.000000e+00	2.287095e+04
7303	2.921200e-01	1.000000e+00	0.000000e+00	5.988346e-06	1.451667e-05	1.000000e+00	2.287174e+04
7304	2.921600e-01	1.000000e+00	0.000000e+00	5.986332e-06	1.451197e-05	1.000000e+00	2.287253e+04
7305	2.922000e-01	1.000000e+00	0.000000e+00	5.984321e-06	1.450728e-05	1.000000e+00	2.287333e+04
7306	2.922400e-01	1.000000e+00	0.000000e+00	5.982312e-06	1.450259e-05	1.000000e+00	2.287412e+04
7307	2.922800e-01	1.000000e+00	0.000000e+00	5.980305e-06	1.449790e-05	1.000000e+00	2.287492e+04
7308	2.923200e-01	1.000000e+00	0.000000e+00	5.978301e-06	1.449321e-05	1.000000e+00	2.287571e+04
7309	2.923600e-01	1.000000e+00	0.000000e+00	5.976290e-06	1.448853e-05	1.000000e+00	2.287650e+04
7310	2.924000e-01	1.000000e+00	0.000000e+00	5.974281e-06	1.448385e-05	1.000000e+00	2.287730e+04
7311	2.924400e-01	1.000000e+00	0.000000e+00	5.972278e-06	1.447917e-05	1.000000e+00	2.287809e+04
7312	2.924800e-01	1.000000e+00	0.000000e+00	5.970269e-06	1.447450e-05	1.000000e+00	2.287889e+04
7313	2.925200e-01	1.000000e+00	0.000000e+00	5.968263e-06	1.446982e-05	1.000000e+00	2.287968e+04
7314	2.925600e-01	1.000000e+00	0.000000e+00	5.966262e-06	1.446515e-05	1.000000e+00	2.288047e+04
7315	2.926000e-01	1.000000e+00	0.000000e+00	5.964264e-06	1.446049e-05	1.000000e+00	2.288126e+04
7316	2.926400e-01	1.000000e+00	0.000000e+00	5.962270e-06	1.445582e-05	1.000000e+00	2.288205e+04
7317	2.926800e-01	1.000000e+00	0.000000e+00	5.960278e-06	1.445116e-05	1.000000e+00	2.288285e+04
7318	2.927200e-01	1.000000e+00	0.000000e+00	5.958289e-06	1.444650e-05	1.000000e+00	2.288364e+04
7319	2.927600e-01	1.000000e+00	0.000000e+00	5.956302e-06	1.444184e-05	1.000000e+00	2.288443e+04
7320	2.928000e-01	1.000000e+00	0.000000e+00	5.954319e-06	1.443718e-05	1.000000e+00	2.288523e+04
7321	2.928400e-01	1.000000e+00	0.000000e+00	5.952337e-06	1.443253e-05	1.000000e+00	2.288602e+04
7322	2.928800e-01	1.000000e+00	0.000000e+00	5.950358e-06	1.442788e-05	1.000000e+00	2.288681e+04
7323	2.929200e-01	1.000000e+00	0.000000e+00	5.948382e-06	1.442323e-05	1.000000e+00	2.288761e+04
7324	2.929600e-01	1.000000e+00	0.000000e+00	5.946408e-06	1.441858e-05	1.000000e+00	2.288840e+04
7325	2.930000e-01	1.000000e+00	0.000000e+00	5.944435e-06	1.441393e-05	1.000000e+00	2.288919e+04
7326	2.930400e-01	1.000000e+00	0.000000e+00	5.942465e-06	1.440929e-05	1.000000e+00	2.288998e+04
7327	2.930800e-01	1.000000e+00	0.000000e+00	5.940497e-06	1.440465e-05	1.000000e+00	2.289078e+04
7328	2.931200e-01	1.000000e+00	0.000000e+00	5.938531e-06	1.440001e-05	1.000000e+00	2.289157e+04
7329	2.931600e-01	1.000000e+00	0.000000e+00	5.936567e-06	1.439538e-05	1.000000e+00	2.289236e+04
7330	2.932000e-01	1.000000e+00	0.000000e+00	5.934605e-06	1.439075e-05	1.000000e+00	2.289316e+04
7331	2.932400e-01	1.000000e+00	0.000000e+00	5.932645e-06	1.438611e-05	1.000000e+00	2.289395e+04
7332	2.932800e-01	1.000000e+00	0.000000e+00	5.930686e-06	1.438149e-05	1.000000e+00	2.289474e+04
7333	2.933200e-01	1.000000e+00	0.000000e+00	5.928730e-06	1.437686e-05	1.000000e+00	2.289553e+04
7334	2.933600e-01	1.000000e+00	0.000000e+00	5.926775e-06	1.437224e-05	1.000000e+00	2.289633e+04
7335	2.934000e-01	1.000000e+00	0.000000e+00	5.924822e-06	1.436762e-05	1.000000e+00	2.289712e+04
7336	2.934400e-01	1.000000e+00	0.000000e+00	5.922871e-06	1.436300e-05	1.000000e+00	2.289791e+04
7337	2.934800e-01	1.000000e+00	0.000000e+00	5.920921e-06	1.435838e-05	1.000000e+00	2.289871e+04
7338	2.935200e-01	1.000000e+00	0.000000e+00	5.918974e-06	1.435376e-05	1.000000e+00	2.289950e+04
7339	2.935600e-01	1.000000e+00	0.000000e+00	5.917028e-06	1.434915e-05	1.000000e+00	2.290029e+04
7340	2.936000e-01	1.000000e+00	0.000000e+00	5.915083e-06	1.434454e-05	1.000000e+00	2.290108e+04
7341	2.936400e-01	1.000000e+00	0.000000e+00	5.913140e-06	1.433993e-05	1.000000e+00	2.290187e+04
7342	2.936800e-01	1.000000e+00	0.000000e+00	5.911199e-06	1.433533e-05	1.000000e+00	2.290267e+04
7343	2.937200e-01	1.000000e+00	0.000000e+00	5.909259e-06	1.433073e-05	1.000000e+00	2.290346e+04
7344	2.937600e-01	1.000000e+00	0.000000e+00	5.907320e-06	1.432613e-05	1.000000e+00	2.290426e+04
7345	2.938000e-01	1.000000e+00	0.000000e+00	5.905384e-06	1.432153e-05	1.000000e+00	2.290505e+04
7346	2.938400e-01	1.000000e+00	0.000000e+00	5.903448e-06	1.431693e-05	1.000000e+00	2.290583e+04
7347	2.938800e-01	1.000000e+00	0.000000e+00	5.901514e-06	1.431234e-05	1.000000e+00	2.290663e+04
7348	2.939200e-01	1.000000e+00	0.000000e+00	5.899581e-06	1.430774e-05	1.000000e+00	2.290742e+04
7349	2.939600e-01	1.000000e+00	0.000000e+00	5.897650e-06	1.430315e-05	1.000000e+00	2.290821e+04
7350	2.940000e-01	1.000000e+00	0.000000e+00	5.895723e-06	1.429857e-05	1.000000e+00	2.290901e+04
7351	2.940400e-01	1.000000e+00	0.000000e+00	5.893822e-06	1.429398e-05	1.000000e+00	2.290980e+04
7352	2.940800e-01	1.000000e+00	0.000000e+00	5.891914e-06	1.428940e-05	1.000000e+00	2.291059e+04
7353	2.941200e-01	1.000000e+00	0.000000e+00	5.890003e-06	1.428482e-05	1.000000e+00	2.291138e+04
7354	2.941600e-01	1.000000e+00	0.000000e+00	5.888090e-06	1.428024e-05	1.000000e+00	2.291218e+04
7355	2.942000e-01	1.000000e+00	0.000000e+00	5.886176e-06	1.427567e-05	1.000000e+00	2.291297e+04
7356	2.942400e-01	1.000000e+00	0.000000e+00	5.884263e-06	1.427109e-05	1.000000e+00	2.291376e+04
7357	2.942800e-01	1.000000e+00	0.000000e+00	5.882351e-06	1.426652e-05	1.000000e+00	2.291456e+04
7358	2.943200e-01	1.000000e+00	0.000000e+00	5.880439e-06	1.426195e-05	1.000000e+00	2.291535e+04
7359	2.943600e-01	1.000000e+00	0.000000e+00	5.878528e-06	1.425739e-05	1.000000e+00	2.291614e+04
7360	2.944000e-01	1.000000e+00	0.000000e+00	5.876618e-06	1.425282e-05	1.000000e+00	2.291693e+04
7361	2.944400e-01	1.000000e+00	0.000000e+00	5.874708e-06	1.424826e-05	1.000000e+00	2.291773e+04
7362	2.944800e-01	1.000000e+00	0.000000e+00	5.872800e-06	1.424370e-05	1.000000e+00	2.291852e+04
7363	2.945200e-01	1.000000e+00	0.000000e+00	5.870892e-06	1.423914e-05	1.000000e+00	2.291931e+04
7364	2.945600e-01	1.000000e+00	0.000000e+00	5.868985e-06	1.423459e-05	1.000000e+00	2.292010e+04
7365	2.946000e-01	1.000000e+00	0.000000e+00	5.867079e-06	1.423003e-05	1.000000e+00	2.292090e+04
7366	2.946400e-01	1.000000e+00	0.000000e+00	5.865174e-06	1.422548e-05	1.000000e+00	2.292169e+04
7367	2.946800e-01	1.000000e+00	0.000000e+00	5.863270e-06	1.422093e-05	1.000000e+00	2.292248e+04
7368	2.947200e-01	1.000000e+00	0.000000e+00	5.861367e-06	1.421639e-05	1.000000e+00	2.292327e+04
7369	2.947600e-01	1.000000e+00	0.000000e+00	5.859465e-06	1.421184e-05	1.000000e+00	2.292406e+04
7370	2.948000e-01	1.000000e+00	0.000000e+00	5.857564e-06	1.420730e-05	1.000000e+00	2.292486e+04
7371	2.948400e-01	1.000000e+00	0.000000e+00	5.855664e-06	1.420276e-05	1.000000e+00	2.292565e+04
7372	2.948800e-01	1.000000e+00	0.000000e+00	5.853765e-06	1.419822e-05	1.000000e+00	2.292645e+04
7373	2.949200e-01	1.000000e+00	0.000000e+00	5.851867e-06	1.419369e-05	1.000000e+00	2.292724e+04
7374	2.949600e-01	1.000000e+00	0.000000e+00	5.849970e-06	1.418915e-05	1.000000e+00	2.292803e+04
7375	2.950000e-01	1.000000e+00	0.000000e+00	5.848074e-06	1.418462e-05	1.000000e+00	2.292882e+04
7376	2.950400e-01	1.000000e+00	0.000000e+00	5.846179e-06	1.418009e-05	1.000000e+00	2.292962e+04
7377	2.950800e-01	1.000000e+00	0.000000e+00	5.844285e-06	1.417557e-05	1.000000e+00	2.293041e+04
7378	2.951200e-01	1.000000e+00	0.000000e+00	5.842392e-06	1.417104e-05	1.000000e+00	2.293120e+04
7379	2.951600e-01	1.000000e+00	0.000000e+00	5.840500e-06	1.416652e-05	1.000000e+00	2.293199e+04
7380	2.952000e-01	1.000000e+00	0.000000e+00	5.838609e-06	1.416200e-05	1.000000e+00	2.293278e+04
7381	2.952400e-01	1.000000e+00	0.000000e+00	5.836719e-06	1.415748e-05	1.000000e+00	2.293357e+04
7382	2.952800e-01	1.000000e+00	0.000000e+00	5.834831e-06	1.415296e-05	1.000000e+00	2.293437e+04
7383	2.953200e-01	1.000000e+00	0.000000e+00	5.832943e-06	1.414845e-05	1.000000e+00	2.293516e+04
7384	2.953600e-01	1.000000e+00	0.000000e+00	5.831056e-06	1.414394e-05	1.000000e+00	2.293595e+04
7385	2.954000e-01	1.000000e+00	0.000000e+00	5.829171e-06	1.413943e-05	1.000000e+00	2.293675e+04
7386	2.954400e-01	1.000000e+00	0.000000e+00	5.827286e-06	1.413492e-05	1.000000e+00	2.293754e+04
7387	2.954800e-01	1.000000e+00	0.000000e+00	5.825401e-06	1.413042e-05	1.000000e+00	2.293833e+04
7388	2.955200e-01	1.000000e+00	0.000000e+00	5.823519e-06	1.412591e-05	1.000000e+00	2.293912e+04
7389	2.955600e-01	1.000000e+00	0.000000e+00	5.821638e-06	1.412141e-05	1.000000e+00	2.293991e+04
7390	2.956000e-01	1.000000e+00	0.000000e+00	5.819758e-06	1.411691e-05	1.000000e+00	2.294070e+04
7391	2.956400e-01	1.000000e+00	0.000000e+00	5.817878e-06	1.411241e-05	1.000000e+00	2.294150e+04
7392	2.956800e-01	1.000000e+00	0.000000e+00	5.816000e-06	1.410792e-05	1.000000e+00	2.294229e+04
7393	2.957200e-01	1.000000e+00	0.000000e+00	5.814123e-06	1.410343e-05	1.000000e+00	2.294308e+04
7394	2.957600e-01	1.000000e+00	0.000000e+00	5.812247e-06	1.409894e-05	1.000000e+00	2.294388e+04
7395	2.958000e-01	1.000000e+00	0.000000e+00	5.810372e-06	1.409445e-05	1.000000e+00	2.294467e+04
7396	2.958400e-01	1.000000e+00	0.000000e+00	5.808500e-06	1.408996e-05	1.000000e+00	2.294546e+04
7397	2.958800e-01	1.000000e+00	0.000000e+00	5.806631e-06	1.408548e-05	1.000000e+00	2.294625e+04
7398	2.959200e-01	1.000000e+00	0.000000e+00	5.804764e-06	1.408100e-05	1.000000e+00	2.294705e+04
7399	2.959600e-01	1.000000e+00	0.000000e+00	5.802899e-06	1.407652e-05	1.000000e+00	2.294784e+04
7400	2.960000e-01	1.000000e+00	0.000000e+00	5.801034e-06	1.407204e-05	1.000000e+00	2.294863e+04
7401	2.960400e-01	1.000000e+00	0.000000e+00	5.799170e-06	1.406757e-05	1.000000e+00	2.294942e+04
7402	2.960800e-01	1.000000e+00	0.000000e+00	5.797307e-06	1.406310e-05	1.000000e+00	2.295022e+04
7403	2.961200e-01	1.000000e+00	0.000000e+00	5.795444e-06	1.405863e-05	1.000000e+00	2.295101e+04
7404	2.961600e-01	1.000000e+00	0.000000e+00	5.793583e-06	1.405416e-05	1.000000e+00	2.295180e+04
7405	2.962000e-01	1.000000e+00	0.000000e+00	5.791722e-06	1.404969e-05	1.000000e+00	2.295259e+04
7406	2.962400e-01	1.000000e+00	0.000000e+00	5.789862e-06	1.404523e-05	1.000000e+00	2.295338e+04
7407	2.962800e-01	1.000000e+00	0.000000e+00	5.788003e-06	1.404077e-05	1.000000e+00	2.295417e+04
