#step	time	u[m]	load[N]	reaction[N]	Wint[J]	Wext[J]	Wkin[J]
8526	3.410400e-01	-9.950000e-04	-5.832299e+05	5.832299e+05	4.807851e+02	4.810293e+02	3.632272e-11
8527	3.410800e-01	-9.950000e-04	-5.832298e+05	5.832298e+05	4.807851e+02	4.810293e+02	3.630196e-11
8528	3.411200e-01	-9.950000e-04	-5.832298e+05	5.832298e+05	4.807851e+02	4.810293e+02	3.628132e-11
8529	3.411600e-01	-9.950000e-04	-5.832298e+05	5.832298e+05	4.807851e+02	4.810293e+02	3.626059e-11
8530	3.412000e-01	-9.950000e-04	-5.832298e+05	5.832298e+05	4.807851e+02	4.810293e+02	3.623995e-11
8531	3.412400e-01	-9.950000e-04	-5.832298e+05	5.832298e+05	4.807851e+02	4.810293e+02	3.621925e-11
8532	3.412800e-01	-9.950000e-04	-5.832298e+05	5.832298e+05	4.807851e+02	4.810293e+02	3.619861e-11
8533	3.413200e-01	-9.950000e-04	-5.832298e+05	5.832298e+05	4.807851e+02	4.810293e+02	3.617795e-11
8534	3.413600e-01	-9.950000e-04	-5.832297e+05	5.832297e+05	4.807851e+02	4.810293e+02	3.615731e-11
8535	3.414000e-01	-9.950000e-04	-5.832297e+05	5.832297e+05	4.807851e+02	4.810293e+02	3.613667e-11
8536	3.414400e-01	-9.950000e-04	-5.832297e+05	5.832297e+05	4.807851e+02	4.810293e+02	3.611606e-11
8537	3.414800e-01	-9.950000e-04	-5.832297e+05	5.832297e+05	4.807851e+02	4.810293e+02	3.609544e-11
8538	3.415200e-01	-9.950000e-04	-5.832297e+05	5.832297e+05	4.807851e+02	4.810293e+02	3.607484e-11
8539	3.415600e-01	-9.950000e-04	-5.832297e+05	5.832297e+05	4.807851e+02	4.810293e+02	3.605424e-11
8540	3.416000e-01	-9.950000e-04	-5.832296e+05	5.832297e+05	4.807851e+02	4.810293e+02	3.603366e-11
8541	3.416400e-01	-9.950000e-04	-5.832296e+05	5.832296e+05	4.807851e+02	4.810293e+02	3.601309e-11
8542	3.416800e-01	-9.950000e-04	-5.832296e+05	5.832296e+05	4.807851e+02	4.810293e+02	3.599253e-11
8543	3.417200e-01	-9.950000e-04	-5.832296e+05	5.832296e+05	4.807851e+02	4.810293e+02	3.597198e-11
8544	3.417600e-01	-9.950000e-04	-5.832296e+05	5.832296e+05	4.807851e+02	4.810293e+02	3.595144e-11
8545	3.418000e-01	-9.950000e-04	-5.832296e+05	5.832296e+05	4.807851e+02	4.810293e+02	3.593095e-11
8546	3.418400e-01	-9.950000e-04	-5.832296e+05	5.832296e+05	4.807851e+02	4.810293e+02	3.591045e-11
8547	3.418800e-01	-9.950000e-04	-5.832295e+05	5.832295e+05	4.807851e+02	4.810293e+02	3.588997e-11
8548	3.419200e-01	-9.950000e-04	-5.832295e+05	5.832295e+05	4.807851e+02	4.810293e+02	3.586949e-11
8549	3.419600e-01	-9.950000e-04	-5.832295e+05	5.832295e+05	4.807851e+02	4.810293e+02	3.584903e-11
8550	3.420000e-01	-9.950000e-04	-5.832295e+05	5.832295e+05	4.807851e+02	4.810293e+02	3.582857e-11
8551	3.420400e-01	-9.950000e-04	-5.832295e+05	5.832295e+05	4.807851e+02	4.810293e+02	3.580812e-11
8552	3.420800e-01	-9.950000e-04	-5.832295e+05	5.832295e+05	4.807851e+02	4.810293e+02	3.578768e-11
8553	3.421200e-01	-9.950000e-04	-5.832295e+05	5.832295e+05	4.807851e+02	4.810293e+02	3.576725e-11
8554	3.421600e-01	-9.950000e-04	-5.832294e+05	5.832294e+05	4.807851e+02	4.810293e+02	3.574684e-11
8555	3.422000e-01	-9.950000e-04	-5.832294e+05	5.832294e+05	4.807851e+02	4.810293e+02	3.572643e-11
8556	3.422400e-01	-9.950000e-04	-5.832294e+05	5.832294e+05	4.807851e+02	4.810293e+02	3.570603e-11
8557	3.422800e-01	-9.950000e-04	-5.832294e+05	5.832294e+05	4.807851e+02	4.810293e+02	3.568564e-11
8558	3.423200e-01	-9.950000e-04	-5.832294e+05	5.832294e+05	4.807851e+02	4.810293e+02	3.566527e-11
8559	3.423600e-01	-9.950000e-04	-5.832294e+05	5.832294e+05	4.807851e+02	4.810293e+02	3.564490e-11
8560	3.424000e-01	-9.950000e-04	-5.832294e+05	5.832294e+05	4.807851e+02	4.810293e+02	3.562454e-11
8561	3.424400e-01	-9.950000e-04	-5.832293e+05	5.832293e+05	4.807851e+02	4.810293e+02	3.560420e-11
8562	3.424800e-01	-9.950000e-04	-5.832293e+05	5.832293e+05	4.807851e+02	4.810293e+02	3.558387e-11
8563	3.425200e-01	-9.950000e-04	-5.832293e+05	5.832293e+05	4.807851e+02	4.810293e+02	3.556354e-11
8564	3.425600e-01	-9.950000e-04	-5.832293e+05	5.832293e+05	4.807851e+02	4.810293e+02	3.554322e-11
8565	3.426000e-01	-9.950000e-04	-5.832293e+05	5.832293e+05	4.807851e+02	4.810293e+02	3.552292e-11
8566	3.426400e-01	-9.950000e-04	-5.832293e+05	5.832293e+05	4.807851e+02	4.810293e+02	3.550263e-11
8567	3.426800e-01	-9.950000e-04	-5.832293e+05	5.832293e+05	4.807851e+02	4.810293e+02	3.548235e-11
8568	3.427200e-01	-9.950000e-04	-5.832292e+05	5.832292e+05	4.807851e+02	4.810293e+02	3.546208e-11
8569	3.427600e-01	-9.950000e-04	-5.832292e+05	5.832292e+05	4.807851e+02	4.810293e+02	3.544183e-11
8570	3.428000e-01	-9.950000e-04	-5.832292e+05	5.832292e+05	4.807851e+02	4.810293e+02	3.542159e-11
8571	3.428400e-01	-9.950000e-04	-5.832292e+05	5.832292e+05	4.807851e+02	4.810293e+02	3.540136e-11
8572	3.428800e-01	-9.950000e-04	-5.832292e+05	5.832292e+05	4.807851e+02	4.810293e+02	3.538114e-11
8573	3.429200e-01	-9.950000e-04	-5.832292e+05	5.832292e+05	4.807851e+02	4.810293e+02	3.536094e-11
8574	3.429600e-01	-9.950000e-04	-5.832292e+05	5.832292e+05	4.807851e+02	4.810293e+02	3.534074e-11
8575	3.430000e-01	-9.950000e-04	-5.832291e+05	5.832291e+05	4.807851e+02	4.810293e+02	3.532056e-11
8576	3.430400e-01	-9.950000e-04	-5.832291e+05	5.832291e+05	4.807851e+02	4.810293e+02	3.530040e-11
8577	3.430800e-01	-9.950000e-04	-5.832291e+05	5.832291e+05	4.807851e+02	4.810293e+02	3.528032e-11
8578	3.431200e-01	-9.950000e-04	-5.832291e+05	5.832291e+05	4.807851e+02	4.810293e+02	3.526014e-11
8579	3.431600e-01	-9.950000e-04	-5.832291e+05	5.832291e+05	4.807851e+02	4.810293e+02	3.524005e-11
8580	3.432000e-01	-9.950000e-04	-5.832291e+05	5.832291e+05	4.807851e+02	4.810293e+02	3.521990e-11
8581	3.432400e-01	-9.950000e-04	-5.832291e+05	5.832291e+05	4.807851e+02	4.810293e+02	3.519980e-11
8582	3.432800e-01	-9.950000e-04	-5.832290e+05	5.832290e+05	4.807851e+02	4.810293e+02	3.517969e-11
8583	3.433200e-01	-9.950000e-04	-5.832290e+05	5.832290e+05	4.807851e+02	4.810293e+02	3.515961e-11
8584	3.433600e-01	-9.950000e-04	-5.832290e+05	5.832290e+05	4.807851e+02	4.810293e+02	3.513953e-11
8585	3.434000e-01	-9.950000e-04	-5.832290e+05	5.832290e+05	4.807851e+02	4.810293e+02	3.511946e-11
8586	3.434400e-01	-9.950000e-04	-5.832290e+05	5.832290e+05	4.807851e+02	4.810293e+02	3.509941e-11
8587	3.434800e-01	-9.950000e-04	-5.832290e+05	5.832290e+05	4.807851e+02	4.810293e+02	3.507936e-11
8588	3.435200e-01	-9.950000e-04	-5.832290e+05	5.832290e+05	4.807851e+02	4.810293e+02	3.505933e-11
8589	3.435600e-01	-9.950000e-04	-5.832289e+05	5.832289e+05	4.807851e+02	4.810293e+02	3.503932e-11
8590	3.436000e-01	-9.950000e-04	-5.832289e+05	5.832289e+05	4.807851e+02	4.810293e+02	3.501931e-11
8591	3.436400e-01	-9.950000e-04	-5.832289e+05	5.832289e+05	4.807851e+02	4.810293e+02	3.499932e-11
8592	3.436800e-01	-9.950000e-04	-5.832289e+05	5.832289e+05	4.807851e+02	4.810293e+02	3.497935e-11
8593	3.437200e-01	-9.950000e-04	-5.832289e+05	5.832289e+05	4.807851e+02	4.810293e+02	3.495938e-11
8594	3.437600e-01	-9.950000e-04	-5.832289e+05	5.832289e+05	4.807851e+02	4.810293e+02	3.493943e-11
8595	3.438000e-01	-9.950000e-04	-5.832289e+05	5.832289e+05	4.807851e+02	4.810293e+02	3.491949e-11
8596	3.438400e-01	-9.950000e-04	-5.832288e+05	5.832288e+05	4.807851e+02	4.810293e+02	3.489956e-11
8597	3.438800e-01	-9.950000e-04	-5.832288e+05	5.832288e+05	4.807851e+02	4.810293e+02	3.487963e-11
8598	3.439200e-01	-9.950000e-04	-5.832288e+05	5.832288e+05	4.807851e+02	4.810293e+02	3.485973e-11
8599	3.439600e-01	-9.950000e-04	-5.832288e+05	5.832288e+05	4.807851e+02	4.810293e+02	3.483983e-11
8600	3.440000e-01	-9.950000e-04	-5.832288e+05	5.832288e+05	4.807851e+02	4.810293e+02	3.481995e-11
8601	3.440400e-01	-9.950000e-04	-5.832288e+05	5.832288e+05	4.807851e+02	4.810293e+02	3.480008e-11
8602	3.440800e-01	-9.950000e-04	-5.832288e+05	5.832288e+05	4.807851e+02	4.810293e+02	3.478023e-11
8603	3.441200e-01	-9.950000e-04	-5.832287e+05	5.832287e+05	4.807851e+02	4.810293e+02	3.476039e-11
8604	3.441600e-01	-9.950000e-04	-5.832287e+05	5.832287e+05	4.807851e+02	4.810293e+02	3.474056e-11
8605	3.442000e-01	-9.950000e-04	-5.832287e+05	5.832287e+05	4.807851e+02	4.810293e+02	3.472075e-11
8606	3.442400e-01	-9.950000e-04	-5.832287e+05	5.832287e+05	4.807851e+02	4.810293e+02	3.470094e-11
8607	3.442800e-01	-9.950000e-04	-5.832287e+05	5.832287e+05	4.807851e+02	4.810293e+02	3.468115e-11
8608	3.443200e-01	-9.950000e-04	-5.832287e+05	5.832287e+05	4.807851e+02	4.810293e+02	3.466137e-11
8609	3.443600e-01	-9.950000e-04	-5.832287e+05	5.832287e+05	4.807851e+02	4.810293e+02	3.464160e-11
8610	3.444000e-01	-9.950000e-04	-5.832286e+05	5.832286e+05	4.807851e+02	4.810293e+02	3.462185e-11
8611	3.444400e-01	-9.950000e-04	-5.832286e+05	5.832286e+05	4.807851e+02	4.810293e+02	3.460211e-11
8612	3.444800e-01	-9.950000e-04	-5.832286e+05	5.832286e+05	4.807851e+02	4.810293e+02	3.458237e-11
8613	3.445200e-01	-9.950000e-04	-5.832286e+05	5.832286e+05	4.807851e+02	4.810293e+02	3.456266e-11
8614	3.445600e-01	-9.950000e-04	-5.832286e+05	5.832286e+05	4.807851e+02	4.810293e+02	3.454295e-11
8615	3.446000e-01	-9.950000e-04	-5.832286e+05	5.832286e+05	4.807851e+02	4.810293e+02	3.452325e-11
8616	3.446400e-01	-9.950000e-04	-5.832286e+05	5.832286e+05	4.807851e+02	4.810293e+02	3.450357e-11
8617	3.446800e-01	-9.950000e-04	-5.832286e+05	5.832286e+05	4.807851e+02	4.810293e+02	3.448390e-11
8618	3.447200e-01	-9.950000e-04	-5.832285e+05	5.832285e+05	4.807851e+02	4.810293e+02	3.446425e-11
8619	3.447600e-01	-9.950000e-04	-5.832285e+05	5.832285e+05	4.807851e+02	4.810293e+02	3.444460e-11
8620	3.448000e-01	-9.950000e-04	-5.832285e+05	5.832285e+05	4.807851e+02	4.810293e+02	3.442497e-11
8621	3.448400e-01	-9.950000e-04	-5.832285e+05	5.832285e+05	4.807851e+02	4.810293e+02	3.440535e-11
8622	3.448800e-01	-9.950000e-04	-5.832285e+05	5.832285e+05	4.807851e+02	4.810293e+02	3.438574e-11
8623	3.449200e-01	-9.950000e-04	-5.832285e+05	5.832285e+05	4.807851e+02	4.810293e+02	3.436615e-11
8624	3.449600e-01	-9.950000e-04	-5.832285e+05	5.832285e+05	4.807851e+02	4.810293e+02	3.434657e-11
8625	3.450000e-01	-9.950000e-04	-5.832284e+05	5.832284e+05	4.807851e+02	4.810293e+02	3.432700e-11
8626	3.450400e-01	-9.950000e-04	-5.832284e+05	5.832284e+05	4.807851e+02	4.810293e+02	3.430744e-11
8627	3.450800e-01	-9.950000e-04	-5.832284e+05	5.832284e+05	4.807851e+02	4.810293e+02	3.428789e-11
8628	3.451200e-01	-9.950000e-04	-5.832284e+05	5.832284e+05	4.807851e+02	4.810293e+02	3.426836e-11
8629	3.451600e-01	-9.950000e-04	-5.832284e+05	5.832284e+05	4.807851e+02	4.810293e+02	3.424884e-11
8630	3.452000e-01	-9.950000e-04	-5.832284e+05	5.832284e+05	4.807851e+02	4.810293e+02	3.422933e-11
8631	3.452400e-01	-9.950000e-04	-5.832284e+05	5.832284e+05	4.807851e+02	4.810293e+02	3.420983e-11
8632	3.452800e-01	-9.950000e-04	-5.832283e+05	5.832283e+05	4.807851e+02	4.810293e+02	3.419034e-11
8633	3.453200e-01	-9.950000e-04	-5.832283e+05	5.832283e+05	4.807851e+02	4.810293e+02	3.417087e-11
8634	3.453600e-01	-9.950000e-04	-5.832283e+05	5.832283e+05	4.807851e+02	4.810293e+02	3.415141e-11
8635	3.454000e-01	-9.950000e-04	-5.832283e+05	5.832283e+05	4.807851e+02	4.810293e+02	3.413196e-11
8636	3.454400e-01	-9.950000e-04	-5.832283e+05	5.832283e+05	4.807851e+02	4.810293e+02	3.411252e-11
8637	3.454800e-01	-9.950000e-04	-5.832283e+05	5.832283e+05	4.807851e+02	4.810293e+02	3.409309e-11
8638	3.455200e-01	-9.950000e-04	-5.832283e+05	5.832283e+05	4.807851e+02	4.810293e+02	3.407368e-11
8639	3.455600e-01	-9.950000e-04	-5.832282e+05	5.832282e+05	4.807851e+02	4.810293e+02	3.405427e-11
8640	3.456000e-01	-9.950000e-04	-5.832282e+05	5.832282e+05	4.807851e+02	4.810293e+02	3.403488e-11
8641	3.456400e-01	-9.950000e-04	-5.832282e+05	5.832282e+05	4.807851e+02	4.810293e+02	3.401550e-11
8642	3.456800e-01	-9.950000e-04	-5.832282e+05	5.832282e+05	4.807851e+02	4.810293e+02	3.399613e-11
8643	3.457200e-01	-9.950000e-04	-5.832282e+05	5.832282e+05	4.807851e+02	4.810293e+02	3.397678e-11
8644	3.457600e-01	-9.950000e-04	-5.832282e+05	5.832282e+05	4.807851e+02	4.810293e+02	3.395744e-11
8645	3.458000e-01	-9.950000e-04	-5.832282e+05	5.832282e+05	4.807851e+02	4.810293e+02	3.393811e-11
8646	3.458400e-01	-9.950000e-04	-5.832281e+05	5.832281e+05	4.807851e+02	4.810293e+02	3.391879e-11
8647	3.458800e-01	-9.950000e-04	-5.832281e+05	5.832281e+05	4.807851e+02	4.810293e+02	3.389949e-11
8648	3.459200e-01	-9.950000e-04	-5.832281e+05	5.832281e+05	4.807851e+02	4.810293e+02	3.388020e-11
8649	3.459600e-01	-9.950000e-04	-5.832281e+05	5.832281e+05	4.807851e+02	4.810293e+02	3.386092e-11
8650	3.460000e-01	-9.950000e-04	-5.832281e+05	5.832281e+05	4.807851e+02	4.810293e+02	3.384165e-11
8651	3.460400e-01	-9.950000e-04	-5.832281e+05	5.832281e+05	4.807851e+02	4.810293e+02	3.382239e-11
8652	3.460800e-01	-9.950000e-04	-5.832281e+05	5.832281e+05	4.807851e+02	4.810293e+02	3.380314e-11
8653	3.461200e-01	-9.950000e-04	-5.832280e+05	5.832280e+05	4.807851e+02	4.810293e+02	3.378391e-11
8654	3.461600e-01	-9.950000e-04	-5.832280e+05	5.832280e+05	4.807851e+02	4.810293e+02	3.376468e-11
8655	3.462000e-01	-9.950000e-04	-5.832280e+05	5.832280e+05	4.807851e+02	4.810293e+02	3.374548e-11
8656	3.462400e-01	-9.950000e-04	-5.832280e+05	5.832280e+05	4.807851e+02	4.810293e+02	3.372628e-11
8657	3.462800e-01	-9.950000e-04	-5.832280e+05	5.832280e+05	4.807851e+02	4.810293e+02	3.370709e-11
8658	3.463200e-01	-9.950000e-04	-5.832280e+05	5.832280e+05	4.807851e+02	4.810293e+02	3.368792e-11
8659	3.463600e-01	-9.950000e-04	-5.832280e+05	5.832280e+05	4.807851e+02	4.810293e+02	3.366879e-11
8660	3.464000e-01	-9.950000e-04	-5.832280e+05	5.832280e+05	4.807851e+02	4.810293e+02	3.364964e-11
8661	3.464400e-01	-9.950000e-04	-5.832279e+05	5.832279e+05	4.807851e+02	4.810293e+02	3.363052e-11
8662	3.464800e-01	-9.950000e-04	-5.832279e+05	5.832279e+05	4.807851e+02	4.810293e+02	3.361139e-11
8663	3.465200e-01	-9.950000e-04	-5.832279e+05	5.832279e+05	4.807851e+02	4.810293e+02	3.359229e-11
8664	3.465600e-01	-9.950000e-04	-5.832279e+05	5.832279e+05	4.807851e+02	4.810293e+02	3.357319e-11
8665	3.466000e-01	-9.950000e-04	-5.832279e+05	5.832279e+05	4.807851e+02	4.810293e+02	3.355411e-11
8666	3.466400e-01	-9.950000e-04	-5.832279e+05	5.832279e+05	4.807851e+02	4.810293e+02	3.353503e-11
8667	3.466800e-01	-9.950000e-04	-5.832279e+05	5.832279e+05	4.807851e+02	4.810293e+02	3.351597e-11
8668	3.467200e-01	-9.950000e-04	-5.832278e+05	5.832278e+05	4.807851e+02	4.810293e+02	3.349692e-11
8669	3.467600e-01	-9.950000e-04	-5.832278e+05	5.832278e+05	4.807851e+02	4.810293e+02	3.347788e-11
8670	3.468000e-01	-9.950000e-04	-5.832278e+05	5.832278e+05	4.807851e+02	4.810293e+02	3.345886e-11
8671	3.468400e-01	-9.950000e-04	-5.832278e+05	5.832278e+05	4.807851e+02	4.810293e+02	3.343984e-11
8672	3.468800e-01	-9.950000e-04	-5.832278e+05	5.832278e+05	4.807851e+02	4.810293e+02	3.342084e-11
8673	3.469200e-01	-9.950000e-04	-5.832278e+05	5.832278e+05	4.807851e+02	4.810293e+02	3.340185e-11
8674	3.469600e-01	-9.950000e-04	-5.832278e+05	5.832278e+05	4.807851e+02	4.810293e+02	3.338287e-11
8675	3.470000e-01	-9.950000e-04	-5.832277e+05	5.832277e+05	4.807851e+02	4.810293e+02	3.336390e-11
8676	3.470400e-01	-9.950000e-04	-5.832277e+05	5.832277e+05	4.807851e+02	4.810293e+02	3.334505e-11
8677	3.470800e-01	-9.950000e-04	-5.832277e+05	5.832277e+05	4.807851e+02	4.810293e+02	3.332613e-11
8678	3.471200e-01	-9.950000e-04	-5.832277e+05	5.832277e+05	4.807851e+02	4.810293e+02	3.330726e-11
8679	3.471600e-01	-9.950000e-04	-5.832277e+05	5.832277e+05	4.807851e+02	4.810293e+02	3.328838e-11
8680	3.472000e-01	-9.950000e-04	-5.832277e+05	5.832277e+05	4.807851e+02	4.810293e+02	3.326952e-11
8681	3.472400e-01	-9.950000e-04	-5.832277e+05	5.832277e+05	4.807851e+02	4.810293e+02	3.325066e-11
8682	3.472800e-01	-9.950000e-04	-5.832277e+05	5.832277e+05	4.807851e+02	4.810293e+02	3.323181e-11
8683	3.473200e-01	-9.950000e-04	-5.832276e+05	5.832276e+05	4.807851e+02	4.810293e+02	3.321297e-11
8684	3.473600e-01	-9.950000e-04	-5.832276e+05	5.832276e+05	4.807851e+02	4.810293e+02	3.319414e-11
8685	3.474000e-01	-9.950000e-04	-5.832276e+05	5.832276e+05	4.807851e+02	4.810293e+02	3.317531e-11
8686	3.474400e-01	-9.950000e-04	-5.832276e+05	5.832276e+05	4.807851e+02	4.810293e+02	3.315650e-11
8687	3.474800e-01	-9.950000e-04	-5.832276e+05	5.832276e+05	4.807851e+02	4.810293e+02	3.313770e-11
8688	3.475200e-01	-9.950000e-04	-5.832276e+05	5.832276e+05	4.807851e+02	4.810293e+02	3.311891e-11
8689	3.475600e-01	-9.950000e-04	-5.832276e+05	5.832276e+05	4.807851e+02	4.810293e+02	3.310013e-11
8690	3.476000e-01	-9.950000e-04	-5.832275e+05	5.832275e+05	4.807851e+02	4.810293e+02	3.308136e-11
8691	3.476400e-01	-9.950000e-04	-5.832275e+05	5.832275e+05	4.807851e+02	4.810293e+02	3.306272e-11
8692	3.476800e-01	-9.950000e-04	-5.832275e+05	5.832275e+05	4.807851e+02	4.810293e+02	3.304386e-11
8693	3.477200e-01	-9.950000e-04	-5.832275e+05	5.832275e+05	4.807851e+02	4.810293e+02	3.302503e-11
8694	3.477600e-01	-9.950000e-04	-5.832275e+05	5.832275e+05	4.807851e+02	4.810293e+02	3.300624e-11
8695	3.478000e-01	-9.950000e-04	-5.832275e+05	5.832275e+05	4.807851e+02	4.810293e+02	3.298747e-11
8696	3.478400e-01	-9.950000e-04	-5.832275e+05	5.832275e+05	4.807851e+02	4.810293e+02	3.296878e-11
8697	3.478800e-01	-9.950000e-04	-5.832274e+05	5.832274e+05	4.807851e+02	4.810293e+02	3.295010e-11
8698	3.479200e-01	-9.950000e-04	-5.832274e+05	5.832274e+05	4.807851e+02	4.810293e+02	3.293148e-11
8699	3.479600e-01	-9.950000e-04	-5.832274e+05	5.832274e+05	4.807851e+02	4.810293e+02	3.291287e-11
8700	3.480000e-01	-9.950000e-04	-5.832274e+05	5.832274e+05	4.807851e+02	4.810293e+02	3.289431e-11
8701	3.480400e-01	-9.950000e-04	-5.832274e+05	5.832274e+05	4.807851e+02	4.810293e+02	3.287576e-11
8702	3.480800e-01	-9.950000e-04	-5.832274e+05	5.832274e+05	4.807851e+02	4.810293e+02	3.285725e-11
8703	3.481200e-01	-9.950000e-04	-5.832274e+05	5.832274e+05	4.807851e+02	4.810293e+02	3.283874e-11
8704	3.481600e-01	-9.950000e-04	-5.832274e+05	5.832274e+05	4.807851e+02	4.810293e+02	3.282027e-11
8705	3.482000e-01	-9.950000e-04	-5.832273e+05	5.832273e+05	4.807851e+02	4.810293e+02	3.280180e-11
8706	3.482400e-01	-9.950000e-04	-5.832273e+05	5.832273e+05	4.807851e+02	4.810293e+02	3.278335e-11
8707	3.482800e-01	-9.950000e-04	-5.832273e+05	5.832273e+05	4.807851e+02	4.810293e+02	3.276492e-11
8708	3.483200e-01	-9.950000e-04	-5.832273e+05	5.832273e+05	4.807851e+02	4.810293e+02	3.274651e-11
8709	3.483600e-01	-9.950000e-04	-5.832273e+05	5.832273e+05	4.807851e+02	4.810293e+02	3.272811e-11
8710	3.484000e-01	-9.950000e-04	-5.832273e+05	5.832273e+05	4.807851e+02	4.810293e+02	3.270972e-11
8711	3.484400e-01	-9.950000e-04	-5.832273e+05	5.832273e+05	4.807851e+02	4.810293e+02	3.269136e-11
8712	3.484800e-01	-9.950000e-04	-5.832272e+05	5.832272e+05	4.807851e+02	4.810293e+02	3.267299e-11
8713	3.485200e-01	-9.950000e-04	-5.832272e+05	5.832272e+05	4.807851e+02	4.810293e+02	3.265464e-11
8714	3.485600e-01	-9.950000e-04	-5.832272e+05	5.832272e+05	4.807851e+02	4.810293e+02	3.263630e-11
8715	3.486000e-01	-9.950000e-04	-5.832272e+05	5.832272e+05	4.807851e+02	4.810293e+02	3.261798e-11
8716	3.486400e-01	-9.950000e-04	-5.832272e+05	5.832272e+05	4.807851e+02	4.810293e+02	3.259966e-11
8717	3.486800e-01	-9.950000e-04	-5.832272e+05	5.832272e+05	4.807851e+02	4.810293e+02	3.258123e-11
8718	3.487200e-01	-9.950000e-04	-5.832272e+05	5.832272e+05	4.807851e+02	4.810293e+02	3.256296e-11
8719	3.487600e-01	-9.950000e-04	-5.832271e+05	5.832271e+05	4.807851e+02	4.810293e+02	3.254462e-11
8720	3.488000e-01	-9.950000e-04	-5.832271e+05	5.832271e+05	4.807851e+02	4.810293e+02	3.252637e-11
8721	3.488400e-01	-9.950000e-04	-5.832271e+05	5.832271e+05	4.807851e+02	4.810293e+02	3.250807e-11
8722	3.488800e-01	-9.950000e-04	-5.832271e+05	5.832271e+05	4.807851e+02	4.810293e+02	3.248985e-11
8723	3.489200e-01	-9.950000e-04	-5.832271e+05	5.832271e+05	4.807851e+02	4.810293e+02	3.247160e-11
8724	3.489600e-01	-9.950000e-04	-5.832271e+05	5.832271e+05	4.807851e+02	4.810293e+02	3.245339e-11
8725	3.490000e-01	-9.950000e-04	-5.832271e+05	5.832271e+05	4.807851e+02	4.810293e+02	3.243516e-11
8726	3.490400e-01	-9.950000e-04	-5.832271e+05	5.832271e+05	4.807851e+02	4.810293e+02	3.241696e-11
8727	3.490800e-01	-9.950000e-04	-5.832270e+05	5.832270e+05	4.807851e+02	4.810293e+02	3.239876e-11
8728	3.491200e-01	-9.950000e-04	-5.832270e+05	5.832270e+05	4.807851e+02	4.810293e+02	3.238053e-11
8729	3.491600e-01	-9.950000e-04	-5.832270e+05	5.832270e+05	4.807851e+02	4.810293e+02	3.236237e-11
8730	3.492000e-01	-9.950000e-04	-5.832270e+05	5.832270e+05	4.807851e+02	4.810293e+02	3.234419e-11
8731	3.492400e-01	-9.950000e-04	-5.832270e+05	5.832270e+05	4.807851e+02	4.810293e+02	3.232605e-11
8732	3.492800e-01	-9.950000e-04	-5.832270e+05	5.832270e+05	4.807851e+02	4.810293e+02	3.230777e-11
8733	3.493200e-01	-9.950000e-04	-5.832270e+05	5.832270e+05	4.807851e+02	4.810293e+02	3.228969e-11
8734	3.493600e-01	-9.950000e-04	-5.832269e+05	5.832269e+05	4.807851e+02	4.810293e+02	3.227152e-11
8735	3.494000e-01	-9.950000e-04	-5.832269e+05	5.832269e+05	4.807851e+02	4.810293e+02	3.225342e-11
8736	3.494400e-01	-9.950000e-04	-5.832269e+05	5.832269e+05	4.807851e+02	4.810293e+02	3.223532e-11
8737	3.494800e-01	-9.950000e-04	-5.832269e+05	5.832269e+05	4.807851e+02	4.810293e+02	3.221723e-11
8738	3.495200e-01	-9.950000e-04	-5.832269e+05	5.832269e+05	4.807851e+02	4.810293e+02	3.219917e-11
8739	3.495600e-01	-9.950000e-04	-5.832269e+05	5.832269e+05	4.807851e+02	4.810293e+02	3.218110e-11
8740	3.496000e-01	-9.950000e-04	-5.832269e+05	5.832269e+05	4.807851e+02	4.810293e+02	3.216306e-11
8741	3.496400e-01	-9.950000e-04	-5.832269e+05	5.832269e+05	4.807851e+02	4.810293e+02	3.214501e-11
8742	3.496800e-01	-9.950000e-04	-5.832268e+05	5.832268e+05	4.807851e+02	4.810293e+02	3.212699e-11
8743	3.497200e-01	-9.950000e-04	-5.832268e+05	5.832268e+05	4.807851e+02	4.810293e+02	3.210896e-11
8744	3.497600e-01	-9.950000e-04	-5.832268e+05	5.832268e+05	4.807851e+02	4.810293e+02	3.209096e-11
8745	3.498000e-01	-9.950000e-04	-5.832268e+05	5.832268e+05	4.807851e+02	4.810293e+02	3.207296e-11
8746	3.498400e-01	-9.950000e-04	-5.832268e+05	5.832268e+05	4.807851e+02	4.810293e+02	3.205498e-11
8747	3.498800e-01	-9.950000e-04	-5.832268e+05	5.832268e+05	4.807851e+02	4.810293e+02	3.203700e-11
8748	3.499200e-01	-9.950000e-04	-5.832268e+05	5.832268e+05	4.807851e+02	4.810293e+02	3.201904e-11
8749	3.499600e-01	-9.950000e-04	-5.832267e+05	5.832267e+05	4.807851e+02	4.810293e+02	3.200108e-11
8750	3.500000e-01	-9.950000e-04	-5.832267e+05	5.832267e+05	4.807851e+02	4.810293e+02	3.198314e-11
8751	3.500400e-01	-9.950000e-04	-5.832267e+05	5.832267e+05	4.807851e+02	4.810293e+02	3.196521e-11
8752	3.500800e-01	-9.950000e-04	-5.832267e+05	5.832267e+05	4.807851e+02	4.810293e+02	3.194729e-11
8753	3.501200e-01	-9.950000e-04	-5.832267e+05	5.832267e+05	4.807851e+02	4.810293e+02	3.192938e-11
