#step	time	u[m]	load[N]	reaction[N]	Wint[J]	Wext[J]	Wkin[J]
11427	2.285400e-01	-1.137700e-03	-5.718374e+05	5.718324e+05	5.631889e+02	5.635348e+02	2.961129e-05
11428	2.285600e-01	-1.137800e-03	-5.718715e+05	5.718579e+05	5.632461e+02	5.635920e+02	2.986774e-05
11429	2.285800e-01	-1.137900e-03	-5.718935e+05	5.718826e+05	5.633032e+02	5.636492e+02	3.025769e-05
11430	2.286000e-01	-1.138000e-03	-5.719112e+05	5.719140e+05	5.633604e+02	5.637064e+02	3.028607e-05
11431	2.286200e-01	-1.138100e-03	-5.719288e+05	5.719370e+05	5.634175e+02	5.637636e+02	3.241157e-05
11432	2.286400e-01	-1.138200e-03	-5.719424e+05	5.719491e+05	5.634747e+02	5.638208e+02	3.360327e-05
11433	2.286600e-01	-1.138300e-03	-5.719523e+05	5.719571e+05	5.635318e+02	5.638780e+02	3.477521e-05
11434	2.286800e-01	-1.138400e-03	-5.719600e+05	5.719561e+05	5.635890e+02	5.639352e+02	3.756354e-05
11435	2.287000e-01	-1.138500e-03	-5.719619e+05	5.719552e+05	5.636461e+02	5.639924e+02	3.914775e-05
11436	2.287200e-01	-1.138600e-03	-5.719584e+05	5.719546e+05	5.637033e+02	5.640496e+02	4.023141e-05
11437	2.287400e-01	-1.138700e-03	-5.719548e+05	5.719539e+05	5.637604e+02	5.641068e+02	3.997118e-05
11438	2.287600e-01	-1.138800e-03	-5.719541e+05	5.719575e+05	5.638176e+02	5.641640e+02	3.914359e-05
11439	2.287800e-01	-1.138900e-03	-5.719578e+05	5.719603e+05	5.638747e+02	5.642212e+02	3.807340e-05
11440	2.288000e-01	-1.139000e-03	-5.719628e+05	5.719648e+05	5.639319e+02	5.642784e+02	3.728842e-05
11441	2.288200e-01	-1.139100e-03	-5.719692e+05	5.719688e+05	5.639890e+02	5.643355e+02	3.676919e-05
11442	2.288400e-01	-1.139200e-03	-5.719758e+05	5.719725e+05	5.640462e+02	5.643927e+02	3.908934e-05
11443	2.288600e-01	-1.139300e-03	-5.719739e+05	5.719742e+05	5.641033e+02	5.644499e+02	4.048057e-05
11444	2.288800e-01	-1.139400e-03	-5.719694e+05	5.719701e+05	5.641605e+02	5.645071e+02	3.942494e-05
11445	2.289000e-01	-1.139500e-03	-5.719734e+05	5.719724e+05	5.642176e+02	5.645643e+02	3.866481e-05
11446	2.289200e-01	-1.139600e-03	-5.719809e+05	5.719811e+05	5.642748e+02	5.646215e+02	3.769958e-05
11447	2.289400e-01	-1.139700e-03	-5.719857e+05	5.719862e+05	5.643319e+02	5.646787e+02	3.734950e-05
11448	2.289600e-01	-1.139800e-03	-5.719895e+05	5.719903e+05	5.643891e+02	5.647359e+02	3.707145e-05
11449	2.289800e-01	-1.139900e-03	-5.719957e+05	5.719955e+05	5.644462e+02	5.647931e+02	3.702221e-05
11450	2.290000e-01	-1.140000e-03	-5.720052e+05	5.720042e+05	5.645034e+02	5.648503e+02	3.480942e-05
11451	2.290200e-01	-1.140100e-03	-5.720171e+05	5.720175e+05	5.645606e+02	5.649075e+02	3.656895e-05
11452	2.290400e-01	-1.140200e-03	-5.720210e+05	5.720213e+05	5.646177e+02	5.649647e+02	3.955499e-05
11453	2.290600e-01	-1.140300e-03	-5.720127e+05	5.720136e+05	5.646748e+02	5.650219e+02	4.209550e-05
11454	2.290800e-01	-1.140400e-03	-5.720042e+05	5.720048e+05	5.647320e+02	5.650791e+02	4.450289e-05
11455	2.291000e-01	-1.140500e-03	-5.719964e+05	5.719956e+05	5.647891e+02	5.651363e+02	4.587680e-05
11456	2.291200e-01	-1.140600e-03	-5.719875e+05	5.719828e+05	5.648463e+02	5.651935e+02	4.662213e-05
11457	2.291400e-01	-1.140700e-03	-5.719721e+05	5.719689e+05	5.649034e+02	5.652507e+02	4.995301e-05
11458	2.291600e-01	-1.140800e-03	-5.719484e+05	5.719530e+05	5.649605e+02	5.653079e+02	5.069297e-05
11459	2.291800e-01	-1.140900e-03	-5.719317e+05	5.719359e+05	5.650177e+02	5.653651e+02	5.061017e-05
11460	2.292000e-01	-1.141000e-03	-5.719189e+05	5.719210e+05	5.650748e+02	5.654223e+02	4.975356e-05
11461	2.292200e-01	-1.141100e-03	-5.719037e+05	5.719056e+05	5.651319e+02	5.654795e+02	4.868659e-05
11462	2.292400e-01	-1.141200e-03	-5.718910e+05	5.718886e+05	5.651891e+02	5.655367e+02	4.737322e-05
11463	2.292600e-01	-1.141300e-03	-5.718809e+05	5.718785e+05	5.652462e+02	5.655939e+02	4.706331e-05
11464	2.292800e-01	-1.141400e-03	-5.718709e+05	5.718723e+05	5.653033e+02	5.656511e+02	4.627639e-05
11465	2.293000e-01	-1.141500e-03	-5.718634e+05	5.718643e+05	5.653605e+02	5.657083e+02	4.509710e-05
11466	2.293200e-01	-1.141600e-03	-5.718586e+05	5.718595e+05	5.654176e+02	5.657654e+02	4.412570e-05
11467	2.293400e-01	-1.141700e-03	-5.718524e+05	5.718540e+05	5.654747e+02	5.658226e+02	4.115008e-05
11468	2.293600e-01	-1.141800e-03	-5.718551e+05	5.718529e+05	5.655319e+02	5.658798e+02	3.982703e-05
11469	2.293800e-01	-1.141900e-03	-5.718640e+05	5.718615e+05	5.655890e+02	5.659370e+02	3.878564e-05
11470	2.294000e-01	-1.142000e-03	-5.718674e+05	5.718668e+05	5.656461e+02	5.659942e+02	3.646615e-05
11471	2.294200e-01	-1.142100e-03	-5.718758e+05	5.718747e+05	5.657033e+02	5.660514e+02	3.540443e-05
11472	2.294400e-01	-1.142200e-03	-5.718921e+05	5.718930e+05	5.657604e+02	5.661086e+02	3.459759e-05
11473	2.294600e-01	-1.142300e-03	-5.719052e+05	5.719049e+05	5.658176e+02	5.661658e+02	3.493080e-05
11474	2.294800e-01	-1.142400e-03	-5.719131e+05	5.719138e+05	5.658747e+02	5.662229e+02	3.561880e-05
11475	2.295000e-01	-1.142500e-03	-5.719205e+05	5.719216e+05	5.659319e+02	5.662801e+02	3.647269e-05
11476	2.295200e-01	-1.142600e-03	-5.719269e+05	5.719242e+05	5.659890e+02	5.663373e+02	3.727472e-05
11477	2.295400e-01	-1.142700e-03	-5.719315e+05	5.719323e+05	5.660462e+02	5.663945e+02	3.813962e-05
11478	2.295600e-01	-1.142800e-03	-5.719317e+05	5.719329e+05	5.661033e+02	5.664517e+02	4.150064e-05
11479	2.295800e-01	-1.142900e-03	-5.719192e+05	5.719217e+05	5.661604e+02	5.665089e+02	4.587514e-05
11480	2.296000e-01	-1.143000e-03	-5.719026e+05	5.719072e+05	5.662176e+02	5.665661e+02	4.615341e-05
11481	2.296200e-01	-1.143100e-03	-5.718930e+05	5.718897e+05	5.662747e+02	5.666233e+02	4.701552e-05
11482	2.296400e-01	-1.143200e-03	-5.718832e+05	5.718795e+05	5.663318e+02	5.666805e+02	4.944360e-05
11483	2.296600e-01	-1.143300e-03	-5.718599e+05	5.718630e+05	5.663889e+02	5.667377e+02	5.308743e-05
11484	2.296800e-01	-1.143400e-03	-5.718313e+05	5.718343e+05	5.664461e+02	5.667949e+02	5.465504e-05
11485	2.297000e-01	-1.143500e-03	-5.718053e+05	5.718069e+05	5.665032e+02	5.668520e+02	5.547234e-05
11486	2.297200e-01	-1.143600e-03	-5.717827e+05	5.717811e+05	5.665603e+02	5.669092e+02	5.535157e-05
11487	2.297400e-01	-1.143700e-03	-5.717634e+05	5.717594e+05	5.666174e+02	5.669664e+02	5.508638e-05
11488	2.297600e-01	-1.143800e-03	-5.717381e+05	5.717367e+05	5.666745e+02	5.670236e+02	5.411140e-05
11489	2.297800e-01	-1.143900e-03	-5.717120e+05	5.717151e+05	5.667316e+02	5.670807e+02	5.203857e-05
11490	2.298000e-01	-1.144000e-03	-5.716974e+05	5.717023e+05	5.667887e+02	5.671379e+02	4.976185e-05
11491	2.298200e-01	-1.144100e-03	-5.716893e+05	5.716905e+05	5.668458e+02	5.671951e+02	4.815994e-05
11492	2.298400e-01	-1.144200e-03	-5.716787e+05	5.716770e+05	5.669029e+02	5.672523e+02	4.471277e-05
11493	2.298600e-01	-1.144300e-03	-5.716743e+05	5.716695e+05	5.669601e+02	5.673094e+02	4.081052e-05
11494	2.298800e-01	-1.144400e-03	-5.716817e+05	5.716748e+05	5.670172e+02	5.673666e+02	3.840518e-05
11495	2.299000e-01	-1.144500e-03	-5.716924e+05	5.716913e+05	5.670743e+02	5.674238e+02	3.699674e-05
11496	2.299200e-01	-1.144600e-03	-5.716987e+05	5.717025e+05	5.671314e+02	5.674809e+02	3.663227e-05
11497	2.299400e-01	-1.144700e-03	-5.717037e+05	5.717086e+05	5.671885e+02	5.675381e+02	3.446339e-05
11498	2.299600e-01	-1.144800e-03	-5.717211e+05	5.717246e+05	5.672457e+02	5.675953e+02	3.400952e-05
11499	2.299800e-01	-1.144900e-03	-5.717411e+05	5.717398e+05	5.673028e+02	5.676524e+02	3.402771e-05
11500	2.300000e-01	-1.145000e-03	-5.717532e+05	5.717498e+05	5.673599e+02	5.677096e+02	3.529058e-05
11501	2.300200e-01	-1.145100e-03	-5.717584e+05	5.717559e+05	5.674171e+02	5.677668e+02	3.627590e-05
11502	2.300400e-01	-1.145200e-03	-5.717622e+05	5.717624e+05	5.674742e+02	5.678240e+02	3.707864e-05
11503	2.300600e-01	-1.145300e-03	-5.717691e+05	5.717706e+05	5.675313e+02	5.678811e+02	4.029073e-05
11504	2.300800e-01	-1.145400e-03	-5.717620e+05	5.717662e+05	5.675884e+02	5.679383e+02	4.240931e-05
11505	2.301000e-01	-1.145500e-03	-5.717504e+05	5.717527e+05	5.676456e+02	5.679955e+02	4.434181e-05
11506	2.301200e-01	-1.145600e-03	-5.717427e+05	5.717403e+05	5.677027e+02	5.680527e+02	4.519708e-05
11507	2.301400e-01	-1.145700e-03	-5.717331e+05	5.717321e+05	5.677598e+02	5.681098e+02	4.583339e-05
11508	2.301600e-01	-1.145800e-03	-5.717244e+05	5.717220e+05	5.678169e+02	5.681670e+02	4.880296e-05
11509	2.301800e-01	-1.145900e-03	-5.717019e+05	5.717036e+05	5.678740e+02	5.682242e+02	5.247655e-05
11510	2.302000e-01	-1.146000e-03	-5.716742e+05	5.716788e+05	5.679311e+02	5.682814e+02	5.415480e-05
11511	2.302200e-01	-1.146100e-03	-5.716526e+05	5.716529e+05	5.679882e+02	5.683385e+02	5.531216e-05
11512	2.302400e-01	-1.146200e-03	-5.716290e+05	5.716297e+05	5.680453e+02	5.683957e+02	5.564471e-05
11513	2.302600e-01	-1.146300e-03	-5.716059e+05	5.716046e+05	5.681024e+02	5.684529e+02	5.530084e-05
11514	2.302800e-01	-1.146400e-03	-5.715805e+05	5.715792e+05	5.681595e+02	5.685100e+02	5.459902e-05
11515	2.303000e-01	-1.146500e-03	-5.715587e+05	5.715589e+05	5.682166e+02	5.685672e+02	5.294350e-05
11516	2.303200e-01	-1.146600e-03	-5.715435e+05	5.715428e+05	5.682737e+02	5.686243e+02	5.115606e-05
11517	2.303400e-01	-1.146700e-03	-5.715284e+05	5.715305e+05	5.683308e+02	5.686815e+02	4.924820e-05
11518	2.303600e-01	-1.146800e-03	-5.715178e+05	5.715207e+05	5.683879e+02	5.687386e+02	4.534774e-05
11519	2.303800e-01	-1.146900e-03	-5.715143e+05	5.715127e+05	5.684450e+02	5.687958e+02	4.091865e-05
11520	2.304000e-01	-1.147000e-03	-5.715226e+05	5.715198e+05	5.685021e+02	5.688529e+02	3.846762e-05
11521	2.304200e-01	-1.147100e-03	-5.715336e+05	5.715349e+05	5.685592e+02	5.689101e+02	3.701914e-05
11522	2.304400e-01	-1.147200e-03	-5.715388e+05	5.715397e+05	5.686163e+02	5.689672e+02	3.647249e-05
11523	2.304600e-01	-1.147300e-03	-5.715477e+05	5.715493e+05	5.686734e+02	5.690244e+02	3.650691e-05
11524	2.304800e-01	-1.147400e-03	-5.715583e+05	5.715594e+05	5.687305e+02	5.690815e+02	3.507830e-05
11525	2.305000e-01	-1.147500e-03	-5.715716e+05	5.715682e+05	5.687876e+02	5.691387e+02	3.532560e-05
11526	2.305200e-01	-1.147600e-03	-5.715839e+05	5.715817e+05	5.688447e+02	5.691959e+02	3.559703e-05
11527	2.305400e-01	-1.147700e-03	-5.715892e+05	5.715885e+05	5.689018e+02	5.692530e+02	3.651680e-05
11528	2.305600e-01	-1.147800e-03	-5.715947e+05	5.715962e+05	5.689589e+02	5.693102e+02	3.710895e-05
11529	2.305800e-01	-1.147900e-03	-5.716010e+05	5.716021e+05	5.690160e+02	5.693673e+02	3.773561e-05
11530	2.306000e-01	-1.148000e-03	-5.716036e+05	5.716036e+05	5.690731e+02	5.694245e+02	4.086566e-05
11531	2.306200e-01	-1.148100e-03	-5.715978e+05	5.715994e+05	5.691303e+02	5.694817e+02	4.280298e-05
11532	2.306400e-01	-1.148200e-03	-5.715849e+05	5.715863e+05	5.691874e+02	5.695388e+02	4.470043e-05
11533	2.306600e-01	-1.148300e-03	-5.715749e+05	5.715757e+05	5.692445e+02	5.695960e+02	4.829400e-05
11534	2.306800e-01	-1.148400e-03	-5.715580e+05	5.715599e+05	5.693015e+02	5.696531e+02	5.313171e-05
11535	2.307000e-01	-1.148500e-03	-5.715223e+05	5.715253e+05	5.693586e+02	5.697103e+02	8.256583e-05
11536	2.307200e-01	-1.148600e-03	-5.714529e+05	5.714596e+05	5.694155e+02	5.697674e+02	1.055721e-04
11537	2.307400e-01	-1.148700e-03	-5.713542e+05	5.713670e+05	5.694725e+02	5.698246e+02	1.171386e-04
11538	2.307600e-01	-1.148800e-03	-5.712679e+05	5.712755e+05	5.695295e+02	5.698817e+02	1.231486e-04
11539	2.307800e-01	-1.148900e-03	-5.711897e+05	5.711840e+05	5.695865e+02	5.699388e+02	1.258060e-04
11540	2.308000e-01	-1.149000e-03	-5.710920e+05	5.710803e+05	5.696435e+02	5.699960e+02	1.231397e-04
11541	2.308200e-01	-1.149100e-03	-5.709993e+05	5.709920e+05	5.697005e+02	5.700531e+02	1.075770e-04
11542	2.308400e-01	-1.149200e-03	-5.709299e+05	5.709269e+05	5.697575e+02	5.701102e+02	9.377888e-05
11543	2.308600e-01	-1.149300e-03	-5.708773e+05	5.708770e+05	5.698145e+02	5.701673e+02	8.112215e-05
11544	2.308800e-01	-1.149400e-03	-5.708463e+05	5.708571e+05	5.698715e+02	5.702243e+02	6.617028e-05
11545	2.309000e-01	-1.149500e-03	-5.708298e+05	5.708402e+05	5.699285e+02	5.702814e+02	4.940621e-05
11546	2.309200e-01	-1.149600e-03	-5.708395e+05	5.708276e+05	5.699855e+02	5.703385e+02	4.034948e-05
11547	2.309400e-01	-1.149700e-03	-5.708883e+05	5.708705e+05	5.700426e+02	5.703956e+02	3.275699e-05
11548	2.309600e-01	-1.149800e-03	-5.709382e+05	5.709349e+05	5.700996e+02	5.704527e+02	2.682498e-05
11549	2.309800e-01	-1.149900e-03	-5.710017e+05	5.710053e+05	5.701567e+02	5.705098e+02	2.333594e-05
11550	2.310000e-01	-1.150000e-03	-5.710965e+05	5.710984e+05	5.702138e+02	5.705669e+02	2.229346e-05
11551	2.310200e-01	-1.150100e-03	-5.711673e+05	5.711733e+05	5.702709e+02	5.706240e+02	2.302742e-05
11552	2.310400e-01	-1.150200e-03	-5.712134e+05	5.712180e+05	5.703280e+02	5.706811e+02	2.409037e-05
11553	2.310600e-01	-1.150300e-03	-5.712542e+05	5.712480e+05	5.703851e+02	5.707382e+02	2.610181e-05
11554	2.310800e-01	-1.150400e-03	-5.712773e+05	5.712723e+05	5.704422e+02	5.707954e+02	2.917114e-05
11555	2.311000e-01	-1.150500e-03	-5.712940e+05	5.712934e+05	5.704993e+02	5.708525e+02	3.122894e-05
11556	2.311200e-01	-1.150600e-03	-5.713047e+05	5.713038e+05	5.705564e+02	5.709096e+02	3.496828e-05
11557	2.311400e-01	-1.150700e-03	-5.712998e+05	5.713019e+05	5.706134e+02	5.709667e+02	3.905706e-05
11558	2.311600e-01	-1.150800e-03	-5.712894e+05	5.712953e+05	5.706705e+02	5.710239e+02	4.366120e-05
11559	2.311800e-01	-1.150900e-03	-5.712763e+05	5.712773e+05	5.707276e+02	5.710810e+02	4.911477e-05
11560	2.312000e-01	-1.151000e-03	-5.712504e+05	5.712509e+05	5.707846e+02	5.711381e+02	5.242775e-05
11561	2.312200e-01	-1.151100e-03	-5.712244e+05	5.712232e+05	5.708417e+02	5.711953e+02	5.400511e-05
11562	2.312400e-01	-1.151200e-03	-5.712019e+05	5.711991e+05	5.708988e+02	5.712524e+02	5.662206e-05
11563	2.312600e-01	-1.151300e-03	-5.711718e+05	5.711748e+05	5.709558e+02	5.713095e+02	5.663270e-05
11564	2.312800e-01	-1.151400e-03	-5.711437e+05	5.711447e+05	5.710129e+02	5.713666e+02	5.578896e-05
11565	2.313000e-01	-1.151500e-03	-5.711200e+05	5.711230e+05	5.710699e+02	5.714237e+02	5.388841e-05
11566	2.313200e-01	-1.151600e-03	-5.711007e+05	5.711033e+05	5.711270e+02	5.714808e+02	5.166719e-05
11567	2.313400e-01	-1.151700e-03	-5.710878e+05	5.710841e+05	5.711840e+02	5.715379e+02	5.103700e-05
11568	2.313600e-01	-1.151800e-03	-5.710742e+05	5.710705e+05	5.712410e+02	5.715951e+02	5.072603e-05
11569	2.313800e-01	-1.151900e-03	-5.710593e+05	5.710571e+05	5.712981e+02	5.716522e+02	4.998270e-05
11570	2.314000e-01	-1.152000e-03	-5.710487e+05	5.710512e+05	5.713551e+02	5.717093e+02	4.588492e-05
11571	2.314200e-01	-1.152100e-03	-5.710486e+05	5.710501e+05	5.714122e+02	5.717664e+02	4.122088e-05
11572	2.314400e-01	-1.152200e-03	-5.710565e+05	5.710593e+05	5.714692e+02	5.718235e+02	3.849527e-05
11573	2.314600e-01	-1.152300e-03	-5.710646e+05	5.710664e+05	5.715263e+02	5.718806e+02	3.689743e-05
11574	2.314800e-01	-1.152400e-03	-5.710754e+05	5.710719e+05	5.715833e+02	5.719377e+02	3.647968e-05
11575	2.315000e-01	-1.152500e-03	-5.710828e+05	5.710832e+05	5.716404e+02	5.719948e+02	3.460621e-05
11576	2.315200e-01	-1.152600e-03	-5.710994e+05	5.710957e+05	5.716975e+02	5.720519e+02	3.445049e-05
11577	2.315400e-01	-1.152700e-03	-5.711171e+05	5.711157e+05	5.717545e+02	5.721090e+02	3.463865e-05
11578	2.315600e-01	-1.152800e-03	-5.711218e+05	5.711239e+05	5.718116e+02	5.721661e+02	3.547301e-05
11579	2.315800e-01	-1.152900e-03	-5.711295e+05	5.711307e+05	5.718687e+02	5.722232e+02	3.609702e-05
11580	2.316000e-01	-1.153000e-03	-5.711380e+05	5.711397e+05	5.719257e+02	5.722804e+02	3.683900e-05
11581	2.316200e-01	-1.153100e-03	-5.711445e+05	5.711429e+05	5.719828e+02	5.723375e+02	3.771685e-05
11582	2.316400e-01	-1.153200e-03	-5.711480e+05	5.711475e+05	5.720399e+02	5.723946e+02	3.858999e-05
11583	2.316600e-01	-1.153300e-03	-5.711450e+05	5.711451e+05	5.720969e+02	5.724517e+02	4.175401e-05
11584	2.316800e-01	-1.153400e-03	-5.711356e+05	5.711374e+05	5.721540e+02	5.725088e+02	4.587365e-05
11585	2.317000e-01	-1.153500e-03	-5.711192e+05	5.711220e+05	5.722110e+02	5.725659e+02	4.984645e-05
11586	2.317200e-01	-1.153600e-03	-5.710973e+05	5.710999e+05	5.722681e+02	5.726230e+02	5.251521e-05
11587	2.317400e-01	-1.153700e-03	-5.710755e+05	5.710755e+05	5.723251e+02	5.726801e+02	5.339280e-05
11588	2.317600e-01	-1.153800e-03	-5.710570e+05	5.710543e+05	5.723821e+02	5.727373e+02	5.306750e-05
11589	2.317800e-01	-1.153900e-03	-5.710355e+05	5.710359e+05	5.724392e+02	5.727944e+02	5.498639e-05
11590	2.318000e-01	-1.154000e-03	-5.710064e+05	5.710098e+05	5.724962e+02	5.728515e+02	6.192660e-05
11591	2.318200e-01	-1.154100e-03	-5.709700e+05	5.709730e+05	5.725532e+02	5.729086e+02	6.372367e-05
11592	2.318400e-01	-1.154200e-03	-5.709341e+05	5.709368e+05	5.726102e+02	5.729657e+02	6.230100e-05
11593	2.318600e-01	-1.154300e-03	-5.709072e+05	5.709028e+05	5.726673e+02	5.730228e+02	5.823804e-05
11594	2.318800e-01	-1.154400e-03	-5.708879e+05	5.708780e+05	5.727243e+02	5.730798e+02	5.530674e-05
11595	2.319000e-01	-1.154500e-03	-5.708686e+05	5.708670e+05	5.727813e+02	5.731369e+02	5.483177e-05
11596	2.319200e-01	-1.154600e-03	-5.708427e+05	5.708511e+05	5.728383e+02	5.731940e+02	5.004616e-05
11597	2.319400e-01	-1.154700e-03	-5.708311e+05	5.708381e+05	5.728954e+02	5.732511e+02	4.220015e-05
11598	2.319600e-01	-1.154800e-03	-5.708484e+05	5.708476e+05	5.729524e+02	5.733082e+02	3.551424e-05
11599	2.319800e-01	-1.154900e-03	-5.708759e+05	5.708732e+05	5.730095e+02	5.733653e+02	3.221215e-05
11600	2.320000e-01	-1.155000e-03	-5.709029e+05	5.708960e+05	5.730665e+02	5.734224e+02	2.935382e-05
11601	2.320200e-01	-1.155100e-03	-5.709307e+05	5.709251e+05	5.731236e+02	5.734794e+02	2.724278e-05
11602	2.320400e-01	-1.155200e-03	-5.709711e+05	5.709709e+05	5.731806e+02	5.735365e+02	2.658435e-05
11603	2.320600e-01	-1.155300e-03	-5.710134e+05	5.710150e+05	5.732377e+02	5.735936e+02	2.715926e-05
11604	2.320800e-01	-1.155400e-03	-5.710394e+05	5.710438e+05	5.732948e+02	5.736507e+02	2.862696e-05
11605	2.321000e-01	-1.155500e-03	-5.710598e+05	5.710614e+05	5.733518e+02	5.737078e+02	2.975319e-05
11606	2.321200e-01	-1.155600e-03	-5.710774e+05	5.710781e+05	5.734089e+02	5.737650e+02	3.291611e-05
11607	2.321400e-01	-1.155700e-03	-5.710872e+05	5.710854e+05	5.734660e+02	5.738221e+02	3.788333e-05
11608	2.321600e-01	-1.155800e-03	-5.710782e+05	5.710755e+05	5.735230e+02	5.738792e+02	4.214594e-05
11609	2.321800e-01	-1.155900e-03	-5.710570e+05	5.710583e+05	5.735801e+02	5.739363e+02	4.804934e-05
11610	2.322000e-01	-1.156000e-03	-5.710390e+05	5.710389e+05	5.736371e+02	5.739934e+02	5.387868e-05
11611	2.322200e-01	-1.156100e-03	-5.710107e+05	5.710120e+05	5.736941e+02	5.740505e+02	5.758401e-05
11612	2.322400e-01	-1.156200e-03	-5.709746e+05	5.709794e+05	5.737512e+02	5.741076e+02	5.944526e-05
11613	2.322600e-01	-1.156300e-03	-5.709431e+05	5.709437e+05	5.738082e+02	5.741647e+02	6.210306e-05
11614	2.322800e-01	-1.156400e-03	-5.709100e+05	5.709067e+05	5.738652e+02	5.742218e+02	6.501246e-05
11615	2.323000e-01	-1.156500e-03	-5.708726e+05	5.708714e+05	5.739222e+02	5.742789e+02	6.554413e-05
11616	2.323200e-01	-1.156600e-03	-5.708324e+05	5.708354e+05	5.739793e+02	5.743360e+02	6.226457e-05
11617	2.323400e-01	-1.156700e-03	-5.708014e+05	5.708029e+05	5.740363e+02	5.743930e+02	5.873390e-05
11618	2.323600e-01	-1.156800e-03	-5.707842e+05	5.707843e+05	5.740933e+02	5.744501e+02	5.152072e-05
11619	2.323800e-01	-1.156900e-03	-5.707760e+05	5.707808e+05	5.741503e+02	5.745072e+02	4.123267e-05
11620	2.324000e-01	-1.157000e-03	-5.707869e+05	5.707847e+05	5.742073e+02	5.745643e+02	3.823617e-05
11621	2.324200e-01	-1.157100e-03	-5.708027e+05	5.707989e+05	5.742644e+02	5.746213e+02	3.751165e-05
11622	2.324400e-01	-1.157200e-03	-5.708098e+05	5.708113e+05	5.743214e+02	5.746784e+02	3.581383e-05
11623	2.324600e-01	-1.157300e-03	-5.708206e+05	5.708188e+05	5.743784e+02	5.747355e+02	3.447607e-05
11624	2.324800e-01	-1.157400e-03	-5.708403e+05	5.708366e+05	5.744355e+02	5.747926e+02	3.430810e-05
11625	2.325000e-01	-1.157500e-03	-5.708550e+05	5.708544e+05	5.744925e+02	5.748497e+02	3.474557e-05
11626	2.325200e-01	-1.157600e-03	-5.708633e+05	5.708669e+05	5.745496e+02	5.749068e+02	3.569781e-05
11627	2.325400e-01	-1.157700e-03	-5.708686e+05	5.708696e+05	5.746066e+02	5.749638e+02	3.655464e-05
11628	2.325600e-01	-1.157800e-03	-5.708746e+05	5.708741e+05	5.746636e+02	5.750209e+02	3.729189e-05
11629	2.325800e-01	-1.157900e-03	-5.708832e+05	5.708845e+05	5.747207e+02	5.750780e+02	3.826711e-05
11630	2.326000e-01	-1.158000e-03	-5.708846e+05	5.708822e+05	5.747777e+02	5.751351e+02	3.958285e-05
11631	2.326200e-01	-1.158100e-03	-5.708803e+05	5.708777e+05	5.748348e+02	5.751922e+02	4.025850e-05
11632	2.326400e-01	-1.158200e-03	-5.708772e+05	5.708788e+05	5.748918e+02	5.752493e+02	4.304683e-05
11633	2.326600e-01	-1.158300e-03	-5.708712e+05	5.708752e+05	5.749488e+02	5.753064e+02	4.453720e-05
11634	2.326800e-01	-1.158400e-03	-5.708587e+05	5.708602e+05	5.750059e+02	5.753635e+02	4.617512e-05
11635	2.327000e-01	-1.158500e-03	-5.708459e+05	5.708458e+05	5.750629e+02	5.754205e+02	4.673678e-05
11636	2.327200e-01	-1.158600e-03	-5.708343e+05	5.708356e+05	5.751199e+02	5.754776e+02	5.005052e-05
11637	2.327400e-01	-1.158700e-03	-5.708153e+05	5.708162e+05	5.751769e+02	5.755347e+02	5.432553e-05
11638	2.327600e-01	-1.158800e-03	-5.707890e+05	5.707872e+05	5.752339e+02	5.755918e+02	5.693437e-05
11639	2.327800e-01	-1.158900e-03	-5.707591e+05	5.707586e+05	5.752909e+02	5.756489e+02	5.847350e-05
11640	2.328000e-01	-1.159000e-03	-5.707332e+05	5.707327e+05	5.753479e+02	5.757059e+02	5.556181e-05
11641	2.328200e-01	-1.159100e-03	-5.707151e+05	5.707125e+05	5.754049e+02	5.757630e+02	5.668603e-05
11642	2.328400e-01	-1.159200e-03	-5.706889e+05	5.706957e+05	5.754619e+02	5.758201e+02	5.795536e-05
11643	2.328600e-01	-1.159300e-03	-5.706569e+05	5.706626e+05	5.755189e+02	5.758772e+02	5.489097e-05
11644	2.328800e-01	-1.159400e-03	-5.706403e+05	5.706386e+05	5.755759e+02	5.759342e+02	5.323703e-05
11645	2.329000e-01	-1.159500e-03	-5.706297e+05	5.706265e+05	5.756329e+02	5.759913e+02	5.149861e-05
11646	2.329200e-01	-1.159600e-03	-5.706151e+05	5.706089e+05	5.756900e+02	5.760484e+02	4.765989e-05
11647	2.329400e-01	-1.159700e-03	-5.706090e+05	5.706051e+05	5.757470e+02	5.761054e+02	4.303513e-05
11648	2.329600e-01	-1.159800e-03	-5.706085e+05	5.706099e+05	5.758040e+02	5.761625e+02	3.989388e-05
11649	2.329800e-01	-1.159900e-03	-5.706157e+05	5.706215e+05	5.758610e+02	5.762195e+02	3.742046e-05
11650	2.330000e-01	-1.160000e-03	-5.706335e+05	5.706377e+05	5.759180e+02	5.762766e+02	3.442921e-05
11651	2.330200e-01	-1.160100e-03	-5.706500e+05	5.706515e+05	5.759750e+02	5.763337e+02	3.167928e-05
11652	2.330400e-01	-1.160200e-03	-5.706755e+05	5.706728e+05	5.760321e+02	5.763907e+02	3.047183e-05
11653	2.330600e-01	-1.160300e-03	-5.707071e+05	5.707020e+05	5.760891e+02	5.764478e+02	3.048438e-05
11654	2.330800e-01	-1.160400e-03	-5.707262e+05	5.707245e+05	5.761461e+02	5.765049e+02	3.165456e-05
